lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
2061sbc03_negro_sm,Size,2061SBC03 NEGRO SM,active,Maaji,,,
2061sbc03_negro_md,Size,2061SBC03 NEGRO MD,active,Maaji,,,
2061sbc03_negro_lg,Size,2061SBC03 NEGRO LG,active,Maaji,,,
2061scc03_negro_sm,Size,2061SCC03 NEGRO SM,active,Maaji,,,
2061scc03_negro_md,Size,2061SCC03 NEGRO MD,active,Maaji,,,
2061scc03_negro_lg,Size,2061SCC03 NEGRO LG,active,Maaji,,,
2041sac07_negro_sm,Size,2041SAC07 NEGRO SM,active,Maaji,,,
2041sac07_negro_md,Size,2041SAC07 NEGRO MD,active,Maaji,,,
2041sac07_negro_lg,Size,2041SAC07 NEGRO LG,active,Maaji,,,
2041sbc07_negro_sm,Size,2041SBC07 NEGRO SM,active,Maaji,,,
2041sbc07_negro_md,Size,2041SBC07 NEGRO MD,active,Maaji,,,
2041sbc07_negro_lg,Size,2041SBC07 NEGRO LG,active,Maaji,,,
2047sbc05_negro_sm,Size,2047SBC05 NEGRO SM,active,Maaji,,,
2047sbc05_negro_md,Size,2047SBC05 NEGRO MD,active,Maaji,,,
2047sbc05_negro_lg,Size,2047SBC05 NEGRO LG,active,Maaji,,,
2047scc05_negro_sm,Size,2047SCC05 NEGRO SM,active,Maaji,,,
2047scc05_negro_md,Size,2047SCC05 NEGRO MD,active,Maaji,,,
2047scc05_negro_lg,Size,2047SCC05 NEGRO LG,active,Maaji,,,
3007sac17_azul_sm,Size,3007SAC17 AZUL SM,active,Maaji,,,
3007sac17_azul_md,Size,3007SAC17 AZUL MD,active,Maaji,,,
3007sac17_azul_lg,Size,3007SAC17 AZUL LG,active,Maaji,,,
3007sbc17_azul_sm,Size,3007SBC17 AZUL SM,active,Maaji,,,
3007sbc17_azul_md,Size,3007SBC17 AZUL MD,active,Maaji,,,
3007sbc17_azul_lg,Size,3007SBC17 AZUL LG,active,Maaji,,,
3007scc17_azul_sm,Size,3007SCC17 AZUL SM,active,Maaji,,,
3007scc17_azul_md,Size,3007SCC17 AZUL MD,active,Maaji,,,
3007scc17_azul_lg,Size,3007SCC17 AZUL LG,active,Maaji,,,
