lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1471CSD02-black-xl,Size,1471CSD02-black-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1477CSD03-purple-xs,Size,1477CSD03-purple-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1477CSD03-purple-sm,Size,1477CSD03-purple-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1477CSD03-purple-md,Size,1477CSD03-purple-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1477CSD03-purple-lg,Size,1477CSD03-purple-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1477CSD03-purple-xl,Size,1477CSD03-purple-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1483CCT02-red-xs,Size,1483CCT02-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1483CCT02-red-sm,Size,1483CCT02-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1483CCT02-red-md,Size,1483CCT02-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1483CCT02-red-lg,Size,1483CCT02-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1483CCT02-red-xl,Size,1483CCT02-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1502CSD01-red-xs,Size,1502CSD01-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1502CSD01-red-sm,Size,1502CSD01-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1502CSD01-red-md,Size,1502CSD01-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1502CSD01-red-lg,Size,1502CSD01-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1502CSD01-red-xl,Size,1502CSD01-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
