lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2110SDC03_orange_lg,Size,2110SDC03_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2110SDC03_orange_xl,Size,2110SDC03_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2023SBC01_orange_xs,Size,2023SBC01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2023SBC01_orange_sm,Size,2023SBC01_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2023SBC01_orange_md,Size,2023SBC01_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2023SBC01_orange_lg,Size,2023SBC01_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2023SBC01_orange_xl,Size,2023SBC01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2023SCC01_orange_xs,Size,2023SCC01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2023SCC01_orange_sm,Size,2023SCC01_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2023SCC01_orange_md,Size,2023SCC01_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2023SCC01_orange_lg,Size,2023SCC01_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2023SCC01_orange_xl,Size,2023SCC01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2188SBC01_orange_xs,Size,2188SBC01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2188SBC01_orange_sm,Size,2188SBC01_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2188SBC01_orange_md,Size,2188SBC01_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2188SBC01_orange_lg,Size,2188SBC01_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2188SBC01_orange_xl,Size,2188SBC01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2188SCC01_orange_xs,Size,2188SCC01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2188SCC01_orange_sm,Size,2188SCC01_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2188SCC01_orange_md,Size,2188SCC01_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2188SCC01_orange_lg,Size,2188SCC01_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2188SCC01_orange_xl,Size,2188SCC01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2185SOB01_orange_xs,Size,2185SOB01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,275000,COP Price
2185SOB01_orange_sm,Size,2185SOB01_orange_sm,active,Maaji,7.7E+17,SMALL,275000,COP Price
2185SOB01_orange_md,Size,2185SOB01_orange_md,active,Maaji,7.7E+17,MEDIUM,275000,COP Price
2185SOB01_orange_lg,Size,2185SOB01_orange_lg,active,Maaji,7.7E+17,LARGE,275000,COP Price
2185SOB01_orange_xl,Size,2185SOB01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,275000,COP Price
2185SOC01_orange_xs,Size,2185SOC01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,275000,COP Price
2185SOC01_orange_sm,Size,2185SOC01_orange_sm,active,Maaji,7.7E+17,SMALL,275000,COP Price
2185SOC01_orange_md,Size,2185SOC01_orange_md,active,Maaji,7.7E+17,MEDIUM,275000,COP Price
2185SOC01_orange_lg,Size,2185SOC01_orange_lg,active,Maaji,7.7E+17,LARGE,275000,COP Price
2185SOC01_orange_xl,Size,2185SOC01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,275000,COP Price
1932SAC02_orange_xs,Size,1932SAC02_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
1932SAC02_orange_sm,Size,1932SAC02_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
1932SAC02_orange_md,Size,1932SAC02_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
1932SAC02_orange_lg,Size,1932SAC02_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
1932SAC02_orange_xl,Size,1932SAC02_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
1932SBC02_orange_xs,Size,1932SBC02_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
1932SBC02_orange_sm,Size,1932SBC02_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
1932SBC02_orange_md,Size,1932SBC02_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
1932SBC02_orange_lg,Size,1932SBC02_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
1932SBC02_orange_xl,Size,1932SBC02_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2062SBC12_orange_xs,Size,2062SBC12_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SBC12_orange_sm,Size,2062SBC12_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SBC12_orange_md,Size,2062SBC12_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SBC12_orange_lg,Size,2062SBC12_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SBC12_orange_xl,Size,2062SBC12_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2062SCC12_orange_xs,Size,2062SCC12_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SCC12_orange_sm,Size,2062SCC12_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SCC12_orange_md,Size,2062SCC12_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SCC12_orange_lg,Size,2062SCC12_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SCC12_orange_xl,Size,2062SCC12_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2168SBC02_orange_xs,Size,2168SBC02_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2168SBC02_orange_sm,Size,2168SBC02_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2168SBC02_orange_md,Size,2168SBC02_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2168SBC02_orange_lg,Size,2168SBC02_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2168SBC02_orange_xl,Size,2168SBC02_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2168SDC02_orange_xs,Size,2168SDC02_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2168SDC02_orange_sm,Size,2168SDC02_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2168SDC02_orange_md,Size,2168SDC02_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2168SDC02_orange_lg,Size,2168SDC02_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2168SDC02_orange_xl,Size,2168SDC02_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
