lv1_code,product_class_name,name,status,brand,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
3007SAC14_red,Colour,3007SAC14_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801523/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_1.jpg,3007SAC14_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_2.jpg,3007SAC14_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801636/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_5.jpg,3007SAC14_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801568/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_6.jpg,3007SAC14_red_6,,,,,,,,red,3007SAC14_red_xs|3007SAC14_red_sm|3007SAC14_red_md|3007SAC14_red_lg|3007SAC14_red_xl
3007SBC14_red,Colour,3007SBC14_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801523/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_1.jpg,3007SBC14_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_2.jpg,3007SBC14_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801636/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_5.jpg,3007SBC14_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801568/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_6.jpg,3007SBC14_red_6,,,,,,,,red,3007SBC14_red_xs|3007SBC14_red_sm|3007SBC14_red_md|3007SBC14_red_lg|3007SBC14_red_xl
3007SCC14_red,Colour,3007SCC14_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801523/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_1.jpg,3072SCC14_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_2.jpg,3007SCC14_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801636/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_5.jpg,3007SCC14_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801568/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_6.jpg,3007SCC14_red_6,,,,,,,,red,3007SCC14_red_xs|3007SCC14_red_sm|3007SCC14_red_md|3007SCC14_red_lg|3007SCC14_red_xl
3007SDC14_red,Colour,3007SDC14_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801523/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_1.jpg,3007SDC14_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_2.jpg,3007SDC14_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801636/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_5.jpg,3007SDC14_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801568/Summer2018/3007SAC14_3007SBC14_3007SCC14_3007SDC14_red_6.jpg,3007SDC14_red_6,,,,,,,,red,3007SDC14_red_xs|3007SDC14_red_sm|3007SDC14_red_md|3007SDC14_red_lg|3007SDC14_red_xl
3013SBC03_red,Colour,3013SBC03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801571/Summer2018/3013SBC03_3013SCC03_red_1.jpg,3013SBC03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3013SBC03_3013SCC03_red_2.jpg,3013SBC03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801589/Summer2018/3013SBC03_3013SCC03_red_5.jpg,3013SBC03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801582/Summer2018/3013SBC03_3013SCC03_red_6.jpg,3013SBC03_red_6,,,,,,,,red,3013SBC03_red_xs|3013SBC03_red_sm|3013SBC03_red_md|3013SBC03_red_lg|3013SBC03_red_xl
3013SCC03_red,Colour,3013SCC03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801571/Summer2018/3013SBC03_3013SCC03_red_1.jpg,3013SCC03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801541/Summer2018/3013SBC03_3013SCC03_red_2.jpg,3013SCC03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801589/Summer2018/3013SBC03_3013SCC03_red_5.jpg,3013SCC03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801582/Summer2018/3013SBC03_3013SCC03_red_6.jpg,3013SCC03_red_6,,,,,,,,red,3013SCC03_red_xs|3013SCC03_red_sm|3013SCC03_red_md|3013SCC03_red_lg|3013SCC03_red_xl
3007SAC15_red,Colour,3007SAC15_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801483/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_1.jpg,3007SAC15_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801480/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_2.jpg,3007SAC15_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801484/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDc15_red_5.jpg,3007SAC15_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801517/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_6.jpg,3007SAC15_red_6,,,,,,,,red,3007SAC15_red_xs|3007SAC15_red_sm|3007SAC15_red_md|3007SAC15_red_lg|3007SAC15_red_xl
3007SBC15_red,Colour,3007SBC15_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801483/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_1.jpg,3007SBC15_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801480/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_2.jpg,3007SBC15_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801484/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDc15_red_5.jpg,3007SBC15_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801517/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_6.jpg,3007SBC15_red_6,,,,,,,,red,3007SBC15_red_xs|3007SBC15_red_sm|3007SBC15_red_md|3007SBC15_red_lg|3007SBC15_red_xl
3007SCC15_red,Colour,3007SCC15_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801483/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_1.jpg,3007SCC15_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801480/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_2.jpg,3007SCC15_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801484/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDc15_red_5.jpg,3007SCC15_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801517/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_6.jpg,3007SCC15_red_6,,,,,,,,red,3007SCC15_red_xs|3007SCC15_red_sm|3007SCC15_red_md|3007SCC15_red_lg|3007SCC15_red_xl
3007SDC15_red,Colour,3007SDC15_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801483/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_1.jpg,3007SDC15_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801480/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_2.jpg,3007SDC15_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801484/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDc15_red_5.jpg,3007SDC15_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801517/Summer2018/3007SAC15_3007SBC15_3007SCC15_3007SDC15_red_6.jpg,3007SDC15_red_6,,,,,,,,red,3007SDC15_red_xs|3007SDC15_red_sm|3007SDC15_red_md|3007SDC15_red_lg|3007SDC15_red_xl
2166SOR01_red,Colour,2166SOR01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517877870/Summer2018/2166SOR01_2166SOH01_red_3.jpg,2166SOR01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517877869/Summer2018/2166SOR01_2166SOH01_red_4.jpg,2166SOR01_red_4,,,,,,,,,,,,,,red,2166SOR01_red_xs|2166SOR01_red_sm|2166SOR01_red_md|2166SOR01_red_lg|2166SOR01_red_xl
2166SOH01_red,Colour,2166SOH01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517877870/Summer2018/2166SOR01_2166SOH01_red_3.jpg,2166SOH01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517877869/Summer2018/2166SOR01_2166SOH01_red_4.jpg,2166SOH01_red_4,,,,,,,,,,,,,,red,2166SOH01_red_xs|2166SOH01_red_sm|2166SOH01_red_md|2166SOH01_red_lg|2166SOH01_red_xl
2043SBC05_red,Colour,2043SBC05_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517783670/Summer2018/2043SBC05_2043SCC05_red_1.jpg,2043SBC05_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801308/Summer2018/2043SBC05_2043SCC05_red_2.jpg,2043SBC05_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517783371/Summer2018/2153SUN02_2043SBC05_red_3.jpg,2043SBC05_red_3,,,,,,,,,,,red,2043SBC05_red_xs|2043SBC05_red_sm|2043SBC05_red_md|2043SBC05_red_lg|2043SBC05_red_xl
2043SCC05_red,Colour,2043SCC05_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517783670/Summer2018/2043SBC05_2043SCC05_red_1.jpg,2043SCC05_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801308/Summer2018/2043SBC05_2043SCC05_red_2.jpg,2043SCC05_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517783373/Summer2018/2153SUN02_2043SCC05_red_4.jpg,2043SCC05_red_4,,,,,,,,,,,red,2043SCC05_red_xs|2043SCC05_red_sm|2043SCC05_red_md|2043SCC05_red_lg|2043SCC05_red_xl
2168SBC01_red,Colour,2168SBC01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517879500/Summer2018/2168SBC01_2168SCC01_red_1.jpg,2168SBC01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801276/Summer2018/2168SBC01_2168SCC01_red_2.jpg,2168SBC01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517879313/Summer2018/2167SFT01_2168SBC01_red_3.jpg.jpg,2168SBC01_red_3,,,,,,,,,,,red,2168SBC01_red_xs|2168SBC01_red_sm|2168SBC01_red_md|2168SBC01_red_lg|2168SBC01_red_xl
2168SCC01_red,Colour,2168SCC01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517879500/Summer2018/2168SBC01_2168SCC01_red_1.jpg,2168SCC01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801276/Summer2018/2168SBC01_2168SCC01_red_2.jpg,2168SCC01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517879308/Summer2018/2167SFT01_2168SCC01_red_4.jpg,2168SCC01_red_4,,,,,,,,,,,red,2168SCC01_red_xs|2168SCC01_red_sm|2168SCC01_red_md|2168SCC01_red_lg|2168SCC01_red_xl
2062SBC09_red,Colour,2062SBC09_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801342/Summer2018/2062SBC09_2062SCC09_red_1.jpg,2062SBC09_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801279/Summer2018/2062SBC09_2062SCC09_red_2.jpg,2062SBC09_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517842642/Summer2018/2131SUN02_2062SBC09_red_3.jpg,2062SBC09_red_3,,,,,,,,,,,red,2062SBC09_red_xs|2062SBC09_red_sm|2062SBC09_red_md|2062SBC09_red_lg|2062SBC09_red_xl
2062SCC09_red,Colour,2062SCC09_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801342/Summer2018/2062SBC09_2062SCC09_red_1.jpg,2062SCC09_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801279/Summer2018/2062SBC09_2062SCC09_red_2.jpg,2062SCC09_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517842643/Summer2018/2131SUN02_2062SCC09_red_4.jpg,2062SCC09_red_4,,,,,,,,,,,red,2062SCC09_red_xs|2062SCC09_red_sm|2062SCC09_red_md|2062SCC09_red_lg|2062SCC09_red_xl
2024SAC05_red,Colour,2024SAC05_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801240/Summer2018/2024SAC05_2024SBC05_red_1.jpg,2024SAC05_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801186/Summer2018/2024SAC05_2024SBC05_red_2.jpg,2024SAC05_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517787112/Summer2018/2047SHN03_2024SBC05_red_3.jpg,2024SAC05_red_3,,,,,,,,,,,red,2024SAC05_red_xs|2024SAC05_red_sm|2024SAC05_red_md|2024SAC05_red_lg|2024SAC05_red_xl
2024SBC05_red,Colour,2024SBC05_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801240/Summer2018/2024SAC05_2024SBC05_red_1.jpg,2024SBC05_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801186/Summer2018/2024SAC05_2024SBC05_red_2.jpg,2024SBC05_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517787111/Summer2018/2047SHN03_2024SBC05_red_4.jpg,2024SBC05_red_4,,,,,,,,,,,red,2024SBC05_red_xs|2024SBC05_red_sm|2024SBC05_red_md|2024SBC05_red_lg|2024SBC05_red_xl
2061SBC02_red,Colour,2061SBC02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801259/Summer2018/2061SBC02_2061SCC02_red_1.jpg,2061SBC02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801279/Summer2018/2061SBC02_2061SCC02_red_2.jpg,2061SBC02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517838639/Summer2018/2169SBA01_2061SBC02_red_3.jpg,2061SBC02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517838640/Summer2018/2169SBA01_2061SBC02_red_7.jpg,2061SBC02_red_7,,,,,,,,red,2061SBC02_red_xs|2061SBC02_red_sm|2061SBC02_red_md|2061SBC02_red_lg|2061SBC02_red_xl
2061SCC02_red,Colour,2061SCC02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801259/Summer2018/2061SBC02_2061SCC02_red_1.jpg,2061SCC02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801279/Summer2018/2061SBC02_2061SCC02_red_2.jpg,2061SCC02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517840649/Summer2018/2169SBA01_2061SCC02_red_4.jpg,2061SCC02_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517840649/Summer2018/2169SBA01_2061SCC02_red_8.jpg,2061SCC02_red_7,,,,,,,,red,2061SCC02_red_xs|2061SCC02_red_sm|2061SCC02_red_md|2061SCC02_red_lg|2061SCC02_red_xl
2172SBC01_red,Colour,2172SBC01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801458/Summer2018/2172SBC01_2172SDC01_red_1.jpg,2172SBC01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801487/Summer2018/2172SDC01_red_2.jpg,2172SBC01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517881128/Summer2018/2170SSE01_2172SBC01_red_3.jpg,2172SBC01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517880546/Summer2018/2170SSE01_2172SDC01_red_3.jpg,2172SBC01_red_3,,,,,,,,red,2172SBC01_red_xs|2172SBC01_red_sm|2172SBC01_red_md|2172SBC01_red_lg|2172SBC01_red_xl
2172SDC01_red,Colour,2172SDC01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801458/Summer2018/2172SBC01_2172SDC01_red_1.jpg,2172SDC01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801487/Summer2018/2172SDC01_red_2.jpg,2172SDC01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517880543/Summer2018/2170SSE01_2172SDC01_red_4.jpg,2172SDC01_red_4,,,,,,,,,,,red,2172SDC01_red_xs|2172SDC01_red_sm|2172SDC01_red_md|2172SDC01_red_lg|2172SDC01_red_xl
2114SAC03_red,Colour,2114SAC03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801078/Summer2018/2114SAC03_2114SBC03_red_1.jpg,2114SAC03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801093/Summer2018/2114SAC03_2114SBC03_red_2.jpg,2114SAC03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517859443/Summer2018/2171SFH01_2114SAC03_red_3.jpg,2114SAC03_red_3,,,,,,,,,,,red,2114SAC03_red_xs|2114SAC03_red_sm|2114SAC03_red_md|2114SAC03_red_lg|2114SAC03_red_xl
2114SBC03_red,Colour,2114SBC03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801078/Summer2018/2114SAC03_2114SBC03_red_1.jpg,2114SBC03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801093/Summer2018/2114SAC03_2114SBC03_red_2.jpg,2114SBC03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517861959/Summer2018/2171SFH01_2114SBC03_red_4.jpg,2114SBC03_red_4,,,,,,,,,,,red,2114SBC03_red_xs|2114SBC03_red_sm|2114SBC03_red_md|2114SBC03_red_lg|2114SBC03_red_xl
3067SOR01_black,Colour,3067SOR01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522452/Summer2018/3067SOR01_3067SOH01_black_3.jpg,3067SOR01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522453/Summer2018/3067SOR01_3067SOH01_black_4.jpg,3067SOR01_black_4,,https://res.cloudinary.com/maaji/image/upload/v1517522454/Summer2018/3067SOR01_3067SOH01_black_5.jpg,3067SOR01_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522454/Summer2018/3067SOR01_3067SOH01_black_6.jpg,3067SOR01_black_6,,,,,,,,black,3067SOR01_black_xs|3067SOR01_black_sm|3067SOR01_black_md|3067SOR01_black_lg|3067SOR01_black_xl
3067SOH01_black,Colour,3067SOH01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522452/Summer2018/3067SOR01_3067SOH01_black_3.jpg,3067SOH01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522453/Summer2018/3067SOR01_3067SOH01_black_4.jpg,3067SOH01_black_4,,https://res.cloudinary.com/maaji/image/upload/v1517522454/Summer2018/3067SOR01_3067SOH01_black_5.jpg,3067SOH01_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522454/Summer2018/3067SOR01_3067SOH01_black_6.jpg,3067SOH01_black_6,,,,,,,,black,3067SOH01_black_xs|3067SOH01_black_sm|3067SOH01_black_md|3067SOH01_black_lg|3067SOH01_black_xl
3007SAC16_black,Colour,3007SAC16_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522529/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_1.jpg,3007SAC16_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522528/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_2.jpg,3007SAC16_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522530/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_5.jpg,3007SAC16_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_6.jpg,3007SAC16_black_6,,https://res.cloudinary.com/maaji/image/upload/v1517522442/Summer2018/3063SBR01_3007SBC16_black_3.jpg,3007SAC16_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/3063SBR01_3007SBC16_black_5.jpg,3007SAC16_black_5,,black,3007SAC16_black_xs|3007SAC16_black_sm|3007SAC16_black_md|3007SAC16_black_lg|3007SAC16_black_xl
3007SBC16_black,Colour,3007SBC16_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522529/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_1.jpg,3007SBC16_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522528/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_2.jpg,3007SBC16_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522530/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_5.jpg,3007SBC16_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_6.jpg,3007SBC16_black_6,,https://res.cloudinary.com/maaji/image/upload/v1517522442/Summer2018/3063SBR01_3007SBC16_black_3.jpg,3007SBC16_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/3063SBR01_3007SBC16_black_5.jpg,3007SBC16_black_5,,black,3007SBC16_black_xs|3007SBC16_black_sm|3007SBC16_black_md|3007SBC16_black_lg|3007SBC16_black_xl
3007SCC16_black,Colour,3007SCC16_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522529/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_1.jpg,3007SCC16_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522528/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_2.jpg,3007SCC16_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522530/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_5.jpg,3007SCC16_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_6.jpg,3007SCC16_black_6,,https://res.cloudinary.com/maaji/image/upload/v1517522442/Summer2018/3063SBR01_3007SBC16_black_3.jpg,3007SCC16_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/3063SBR01_3007SBC16_black_5.jpg,3007SCC16_black_5,,black,3007SCC16_black_xs|3007SCC16_black_sm|3007SCC16_black_md|3007SCC16_black_lg|3007SCC16_black_xl
3007SDC16_black,Colour,3007SDC16_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522529/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_1.jpg,3007SDC16_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522528/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_2.jpg,3007SDC16_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522530/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_5.jpg,3007SDC16_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3007SAC16_3007SBC16_3007SCC16_3007SDC16_black_6.jpg,3007SDC16_black_6,,https://res.cloudinary.com/maaji/image/upload/v1517522442/Summer2018/3063SBR01_3007SBC16_black_3.jpg,3007SDC16_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/3063SBR01_3007SBC16_black_5.jpg,3007SDC16_black_5,,black,3007SDC16_black_xs|3007SDC16_black_sm|3007SDC16_black_md|3007SDC16_black_lg|3007SDC16_black_xl
3039SBC04_black,Colour,3039SBC04_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_1.jpg,3039SBC04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_2.jpg,3039SBC04_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_5.jpg,3039SBC04_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522534/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_6.jpg,3039SBC04_black_6,,,,,,,,black,3039SBC04_black_xs|3039SBC04_black_sm|3039SBC04_black_md|3039SBC04_black_lg|3039SBC04_black_xl
3039SCC04_black,Colour,3039SCC04_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_1.jpg,3039SCC04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_2.jpg,3039SCC04_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_5.jpg,3039SCC04_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522534/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_6.jpg,3039SCC04_black_6,,,,,,,,black,3039SCC04_black_xs|3039SCC04_black_sm|3039SCC04_black_md|3039SCC04_black_lg|3039SCC04_black_xl
3039SDC04_black,Colour,3039SDC04_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_1.jpg,3039SDC04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522531/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_2.jpg,3039SDC04_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522532/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_5.jpg,3039SDC04_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522534/Summer2018/3039SBC04_3039SCC04_3039SDC04_black_6.jpg,3039SDC04_black_6,,,,,,,,black,3039SDC04_black_xs|3039SDC04_black_sm|3039SDC04_black_md|3039SDC04_black_lg|3039SDC04_black_xl
2187SBC01_black,Colour,2187SBC01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522529/Summer2018/2187SBC01_2187SDC01_black_1.jpg,2187SBC01_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522527/Summer2018/2187SBC01_2187SDC01_black_2.jpg,2187SBC01_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522454/Summer2018/2161SFA02_2187SBC01_black_3.jpg,2187SBC01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522457/Summer2018/2161SFA02_2187SDC01_black_4.jpg,2187SBC01_black_4,,,,,,,,black,2187SBC01_black_xs|2187SBC01_black_sm|2187SBC01_black_md|2187SBC01_black_lg|2187SBC01_black_xl
