lv1_code,product_class_name,name,status,brand,attribute.co_online.boolean,attribute.us_online.boolean,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
3048SUN04_blue,Colour,3048SUN04_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1518283627/Summer2018/3048SUN04_blue_1.jpg,3048SUN04_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1518283631/Summer2018/3048SUN04_blue_2.jpg,3048SUN04_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1518283632/Summer2018/3048SUN04_blue_5.jpg,3048SUN04_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1518283635/Summer2018/3048SUN04_blue_6.jpg,3048SUN04_blue_6,,,,,,,,blue,3048SUN04_blue_sm|3048SUN04_blue_md|3048SUN04_blue_lg|3048SUN04_blue_xl
3053SFA05_blue,Colour,3053SFA05_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1518287988/Summer2018/3053SFA05_blue_1.jpg,3053SFA05_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1518288003/Summer2018/3053SFA05_blue_2.jpg,3053SFA05_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1518288002/Summer2018/3053SFA05_blue_5.jpg,3053SFA05_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1518287995/Summer2018/3053SFA05_blue_6.jpg,3053SFA05_blue_6,,,,,,,,blue,3053SFA05_blue_sm|3053SFA05_blue_md|3053SFA05_blue_lg|3053SFA05_blue_xl
3054SFA03_black,Colour,3054SFA03_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522536/Summer2018/3054SFA03_black_1.jpg,3054SFA03_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522536/Summer2018/3054SFA03_black_2.jpg,3054SFA03_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522538/Summer2018/3054SFA03_black_5.jpg,3054SFA03_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522538/Summer2018/3054SFA03_black_6.jpg,3054SFA03_black_6,,https://res.cloudinary.com/maaji/image/upload/v1517522538/Summer2018/3054SFA03_black_7.jpg,3054SFA03_black_7,,https://res.cloudinary.com/maaji/image/upload/v1517522539/Summer2018/3054SFA03_black_8.jpg,3054SFA03_black_8,,black,3054SFA03_blue_sm|3054SFA03_blue_md|3054SFA03_blue_lg|3054SFA03_blue_xl
3063SBR01_black,Colour,3063SBR01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522538/Summer2018/3063SBR01_black_1.jpg,3063SBR01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522540/Summer2018/3063SBR01_black_2.jpg,3063SBR01_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522543/Summer2018/3063SBR01_black_5.jpg,3063SBR01_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522544/Summer2018/3063SBR01_black_6.jpg,3063SBR01_black_6,,,,,,,,black,3063SBR01_white_sm|3063SBR01_white_md|3063SBR01_white_lg|3063SBR01_white_xl
3063SBR02_orange,Colour,3063SBR02_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522970/Summer2018/3063SBR02_orange_1.jpg,3063SBR02_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522974/Summer2018/3063SBR02_orange_2.jpg,3063SBR02_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1518292141/Summer2018/3063SBR02_orange_5.jpg,3063SBR02_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1518292139/Summer2018/3063SBR02_orange_6.jpg,3063SBR02_orange_6,,,,,,,,orange,3063SBR02_orange_sm|3063SBR02_orange_md|3063SBR02_orange_lg
3066SUN01_black,Colour,3066SUN01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522542/Summer2018/3066SUN01_black_1.jpg,3066SUN01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522542/Summer2018/3066SUN01_black_2.jpg,3066SUN01_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522543/Summer2018/3066SUN01_black_5.jpg,3066SUN01_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522544/Summer2018/3066SUN01_black_6.jpg,3066SUN01_black_6,,,,,,,,black,3066SUN01_black_sm|3066SUN01_black_md|3066SUN01_black_lg|3066SUN01_black_xl
3068SSP01_black,Colour,3068SSP01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522546/Summer2018/3068SSP01_black_1.jpg,3068SSP01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522546/Summer2018/3068SSP01_black_2.jpg,3068SSP01_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522551/Summer2018/3068SSP01_black_5.jpg,3068SSP01_black_5,,https://res.cloudinary.com/maaji/image/upload/v1517522552/Summer2018/3068SSP01_black_6.jpg,3068SSP01_black_6,,,,,,,,black,3068SSP01_black_sm|3068SSP01_black_md|3068SSP01_black_lg|3068SSP01_black_xl
3068SSP02_orange,Colour,3068SSP02_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522978/Summer2018/3068SSP02_orange_1.jpg,3068SSP02_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522977/Summer2018/3068SSP02_orange_2.jpg,3068SSP02_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522977/Summer2018/3068SSP02_orange_5.jpg,3068SSP02_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1517522974/Summer2018/3068SSP02_orange_6.jpg,3068SSP02_orange_6,,,,,,,,orange,3068SSP02_orange_sm|3068SSP02_orange_md|3068SSP02_orange_lg|3068SSP02_orange_xl
3069SSE01_orange,Colour,3069SSE01_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522980/Summer2018/3069SSE01_orange_1.jpg,3069SSE01_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522979/Summer2018/3069SSE01_orange_2.jpg,3069SSE01_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522979/Summer2018/3069SSE01_orange_5.jpg,3069SSE01_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1517522983/Summer2018/3069SSE01_orange_6.jpg,3069SSE01_orange_6,,,,,,,,orange,3069SSE01_orange_sm|3069SSE01_orange_md|3069SSE01_orange_lg|3069SSE01_orange_xl
3070SBR01_purple,Colour,3070SBR01_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522984/Summer2018/3070SBR01_purple_1.jpg,3070SBR01_purple_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522982/Summer2018/3070SBR01_purple_2.jpg,3070SBR01_purple_2,,https://res.cloudinary.com/maaji/image/upload/v1517522982/Summer2018/3070SBR01_purple_5.jpg,3070SBR01_purple_5,,https://res.cloudinary.com/maaji/image/upload/v1517522984/Summer2018/3070SBR01_purple_6.jpg,3070SBR01_purple_6,,,,,,,,purple,3070SBR01_purple_sm|3070SBR01_purple_md|3070SBR01_purple_lg|3070SBR01_purple_xl
1520SFH03_brown,Colour,1520SFH03_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525313418/Summer2018/1520SFH03_brown_1.jpg,1520SFH03_brown_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525313425/Summer2018/1520SFH03_brown_2.jpg,1520SFH03_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1525313432/Summer2018/1520SFH03_brown_5.jpg,1520SFH03_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1525313439/Summer2018/1520SFH03_brown_6.jpg,1520SFH03_brown_6,,,,,,,,brown,1520SFH03_brown_sm|1520SFH03_brown_md|1520SFH03_brown_lg|1520SFH03_brown_xl
1932SFT04_black,Colour,1932SFT04_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525793698/Summer2018/1932SFT04_black_1.jpg,1932SFT04_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525793701/Summer2018/1932SFT04_black_2.jpg,1932SFT04_black_2,,,,,,,,,,,,,,black,1932SFT04_black_sm|1932SFT04_black_md|1932SFT04_black_lg|1932SFT04_black_xl
1932SFT05_orange,Colour,1932SFT05_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522925/Summer2018/1932SFT05_orange_1.jpg,1932SFT05_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522924/Summer2018/1932SFT05_orange_2.jpg,1932SFT05_orange_2,,,,,,,,,,,,,,orange,1932SFT05_orange_sm|1932SFT05_orange_md|1932SFT05_orange_lg|1932SFT05_orange_xl
2021SFA04_orange,Colour,2021SFA04_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_1.jpg,2021SFA04_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_2.jpg,2021SFA04_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522927/Summer2018/2021SFA04_orange_5.jpg,2021SFA04_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1517522929/Summer2018/2021SFA04_orange_6.jpg,2021SFA04_orange_6,,,,,,,,orange,2021SFA04_orange_sm|2021SFA04_orange_md|2021SFA04_orange_lg
2033SUN04_black,Colour,2033SUN04_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522520/Summer2018/2033SUN04_black_1.jpg,2033SUN04_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522519/Summer2018/2033SUN04_black_2.jpg,2033SUN04_black_2,,,,,,,,,,,,,,black,2033SUN04_black_sm|2033SUN04_black_md|2033SUN04_black_lg
2047SHN03_red,Colour,2047SHN03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517787341/Summer2018/2047SHN03_red_1.jpg,2047SHN03_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517787333/Summer2018/2047SHN03_red_2.jpg,2047SHN03_red_2,,,,,,,,,,,,,,red,2047SHN03_red_sm|2047SHN03_red_md|2047SHN03_red_lg|2047SHN03_red_xl
2050SSE01_black,Colour,2050SSE01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522524/Summer2018/2050SSE01_black_1.jpg,2050SSE01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522523/Summer2018/2050SSE01_black_2.jpg,2050SSE01_black_2,,,,,,,,,,,,,,black,2050SSE01_black_sm|2050SSE01_black_md|2050SSE01_black_lg|2050SSE01_black_xl
2112SFA02_blue,Colour,2112SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_1.jpg,2112SFA02_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_2.jpg,2112SFA02_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_5.jpg,2112SFA02_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517858080/Summer2018/2112SFA02_blue_6.jpg,2112SFA02_blue_6,,,,,,,,blue,2112SFA02_blue_sm|2112SFA02_blue_md|2112SFA02_blue_lg|2112SFA02_blue_xl
2131SUN02_red,Colour,2131SUN02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801368/Summer2018/2131SUN02_red_1.jpg,2131SUN02_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801095/Summer2018/2131SUN02_red_2.jpg,2131SUN02_red_2,,,,,,,,,,,,,,red,2131SUN02_red_sm|2131SUN02_red_md|2131SUN02_red_lg|2131SUN02_red_xl
2131SUN03_orange,Colour,2131SUN03_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522939/Summer2018/2131SUN03_orange_1.jpg,2131SUN03_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522933/Summer2018/2131SUN03_orange_2.jpg,2131SUN03_orange_2,,,,,,,,,,,,,,orange,2131SUN03_orange_sm|2131SUN03_orange_md|2131SUN03_orange_lg|2131SUN03_orange_xl
2135SSF03_red,Colour,2135SSF03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801143/Summer2018/2135SSF03_red_1.jpg,2135SSF03_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801182/Summer2018/2135SSF03_red_2.jpg,2135SSF03_red_2,,,,,,,,,,,,,,red,2135SSF03_red_sm|2135SSF03_red_md|2135SSF03_red_lg|2135SSF03_red_xl
2153SUN02_pink,Colour,2153SUN02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801207/Summer2018/2153SUN02_pink_1.jpg,2153SUN02_pink_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801214/Summer2018/2153SUN02_pink_2.jpg,2153SUN02_pink_2,,,,,,,,,,,,,,pink,2153SUN02_pink_sm|2153SUN02_pink_md|2153SUN02_pink_lg|2153SUN02_pink_xl
2161SFA02_blue,Colour,2161SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522524/Summer2018/2161SFA02_blue_1.jpg,2161SFA02_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522525/Summer2018/2161SFA02_blue_2.jpg,2161SFA02_blue_2,,,,,,,,,,,,,,blue,2161SFA02_blue_sm|2161SFA02_blue_md|2161SFA02_blue_lg|2161SFA02_blue_xl
2162SFA02_blue,Colour,2162SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517875929/Summer2018/2162SFA02_blue_1.jpg,2162SFA02_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517875926/Summer2018/2162SFA02_blue_2.jpg,2162SFA02_blue_2,,,,,,,,,,,,,,blue,2162SFA02_blue_sm|2162SFA02_blue_md|2162SFA02_blue_lg|2162SFA02_blue_xl
2164SRA02_blue,Colour,2164SRA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517877416/Summer2018/2164SRA02_blue_3.jpg,2164SRA02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517877416/Summer2018/2164SRA02_blue_4.jpg,2164SRA02_blue_4,,,,,,,,,,,,,,blue,2164SRA02_blue_sm|2164SRA02_blue_md|2164SRA02_blue_lg|2164SRA02_blue_xl
2167SFT01_red,Colour,2167SFT01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801202/Summer2018/2167SFT01_red_1.jpg,2167SFT01_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801215/Summer2018/2167SFT01_red_2.jpg,2167SFT01_red_2,,,,,,,,,,,,,,red,2167SFT01_red_sm|2167SFT01_red_md|2167SFT01_red_lg|2167SFT01_red_xl
2169SBA01_red,Colour,2169SBA01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801314/Summer2018/2169SBA01_red_1.jpg,2169SBA01_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801362/Summer2018/2169SBA01_red_2.jpg,2169SBA01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801342/Summer2018/2169SBA01_red_7.jpg,2169SBA01_red_7,,https://res.cloudinary.com/maaji/image/upload/v1517801358/Summer2018/2169SBA01_red_8.jpg,2169SBA01_red_8,,,,,,,,red,2169SBA01_red_sm|2169SBA01_red_md|2169SBA01_red_lg|2169SBA01_red_xl
2170SSE01_red,Colour,2170SSE01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801394/Summer2018/2170SSE01_red_1.jpg,2170SSE01_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801362/Summer2018/2169SBA01_red_2.jpg,2170SSE01_red_2,,,,,,,,,,,,,,red,2170SSE01_red_sm|2170SSE01_red_md|2170SSE01_red_lg|2170SSE01_red_xl
2171SFH01_brown,Colour,2171SFH01_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801399/Summer2018/2171SFH01_brown_1.jpg,2171SFH01_brown_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801410/Summer2018/2171SFH01_brown_2.jpg,2171SFH01_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801437/Summer2018/2171SFH01_brown_7.jpg,2171SFH01_brown_7,,https://res.cloudinary.com/maaji/image/upload/v1517801427/Summer2018/2171SFH01_brown_8.jpg,2171SFH01_brown_8,,,,,,,,brown,2171SFH01_brown_sm|2171SFH01_brown_md|2171SFH01_brown_lg|2171SFH01_brown_xl
3047SFH03_red,Colour,3047SFH03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801589/Summer2018/3047SFH03_red_1.jpg,3047SFH03_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801664/Summer2018/3047SFH03_red_2.jpg,3047SFH03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801623/Summer2018/3047SFH03_red_5.jpg,3047SFH03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801643/Summer2018/3047SFH03_red_6.jpg,3047SFH03_red_6,,,,,,,,red,3047SFH03_red_sm|3047SFH03_red_md|3047SFH03_red_lg|3047SFH03_red_xl
3059SFT02_red,Colour,3059SFT02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801654/Summer2018/3059SFT02_red_1.jpg,3059SFT02_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801681/Summer2018/3059SFT02_red_2.jpg,3059SFT02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801717/Summer2018/3059SFT02_red_5.jpg,3059SFT02_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801677/Summer2018/3059SFT02_red_6.jpg,3059SFT02_red_6,,,,,,,,red,3059SFT02_red_sm|3059SFT02_red_md|3059SFT02_red_lg|3059SFT02_red_xl
3060SFA03_brown,Colour,3060SFA03_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801698/Summer2018/3060SFA03_brown_1.jpg,3060SFA03_brown_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801731/Summer2018/3060SFA03_brown_2.jpg,3060SFA03_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801761/Summer2018/3060SFA03_brown_5.jpg,3060SFA03_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1517801742/Summer2018/3060SFA03_brown_6.jpg,3060SFA03_brown_6,,https://res.cloudinary.com/maaji/image/upload/v1517801784/Summer2018/3060SFA03_brown_7.jpg,3060SFA03_brown_7,,https://res.cloudinary.com/maaji/image/upload/v1517801749/Summer2018/3060SFA03_brown_8.jpg,3060SFA03_brown_8,,brown,3060SFA03_brown_sm|3060SFA03_brown_md|3060SFA03_brown_lg|3060SFA03_brown_xl
3061SSP01_brown,Colour,3061SSP01_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801795/Summer2018/3061SSP01_brown_1.jpg,3061SSP01_brown_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517801799/Summer2018/3061SSP01_brown_2.jpg,3061SSP01_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801789/Summer2018/3061SSP01_brown_5.jpg,3061SSP01_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1517801812/Summer2018/3061SSP01_brown_6.jpg,3061SSP01_brown_6,,,,,,,,brown,3061SSP01_brown_sm|3061SSP01_brown_md|3061SSP01_brown_lg|3061SSP01_brown_xl
3062SBA01_red,Colour,3062SBA01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801805/Summer2018/3062SBA01_red_2.jpg,3062SBA01_red_2,yes,https://res.cloudinary.com/maaji/image/upload/v1517801840/Summer2018/3062SBA01_red_5.jpg,3062SBA01_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801830/Summer2018/3062SBA01_red_6.jpg,3062SBA01_red_6,,https://res.cloudinary.com/maaji/image/upload/v1517801840/Summer2018/3062SBA01_red_7.jpg,3062SBA01_red_7,,https://res.cloudinary.com/maaji/image/upload/v1517801843/Summer2018/3062SBA01_red_8.jpg,3062SBA01_red_8,,,,,red,3062SBA01_red_sm|3062SBA01_red_md|3062SBA01_red_lg|3062SBA01_red_xl
1483CCT02_red,Colour,1483CCT02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525297734/Summer2018/1483CCT02_red_1.jpg,1483CCT02_red_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525297736/Summer2018/1483CCT02_red_2.jpg,1483CCT02_red_2,,,,,,,,,,,,,,red,1483CCT02_red_sm|1483CCT02_red_md|1483CCT02_red_lg|1483CCT02_red_xl
9086KST02_green,Colour,9086KST02_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST02_green_3.jpg,9086KST02_green_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST02_green_4.jpg,9086KST02_green_4,,,,,,,,,,,,,,green,9086KST02_green_2_3k|9086KST02_green_4_6k|9086KST02_green_8_10k|9086KST02_green_12_14k|9086KST02_green_16_18k
9086KST03_blue,Colour,9086KST03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST03_blue_3.jpg,9086KST03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517515709/Summer2018/9086KST03_blue_4.jpg,9086KST_blue_4,,,,,,,,,,,,,,blue,9086KST03_blue_2_3k|9086KST03_blue_4_6k|9086KST03_blue_8_10k|9086KST03_blue_12_14k|9086KST03_blue_16_18k
9088KST02_red,Colour,9088KST02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9088KST02_red_3.jpg,9088KST02_red_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517515710/Summer2018/9088KST02_red_4.jpg,9088KST02_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST02_red_5.jpg,9088KST02_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST02_red_6.jpg,9088KST02_red_6,,,,,,,,red,9088KST02_red_2_3k|9088KST02_red_4_6k|9088KST02_red_8_10k|9088KST02_red_12_14k|9088KST02_red_16_18K
9088KST03_blue,Colour,9088KST03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST03_blue_3.jpg,9088KST03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517515710/Summer2018/9088KST03_blue_4.jpg,9088KST03_blue_4,,https://res.cloudinary.com/maaji/image/upload/v1517515712/Summer2018/9088KST03_blue_5.jpg,9088KST03_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517515712/Summer2018/9088KST03_blue_6.jpg,9088KST03_blue_6,,,,,,,,blue,9088KST03_blue_2_3k|9088KST03_blue_4_6k|9088KST03_blue_8_10k|9088KST03_blue_12_14k|9088KST03_blue_16_18k
3083KKB03_red,Colour,3083KKB03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681939/Summer2018/3083KKB03_red_3.jpg,3083KKB03_red_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681967/Summer2018/3083KKB03_red_4.jpg,3083KKB03_red_4,,,,,,,,,,,,,,red,3083KKB03_red_2k|3083KKB03_red_4k|3083KKB03_red_6k|3083KKB03_red_8k|3083KKB03_red_10k|3083KKB03_red_12k|3083KKB03_red_14k|3083KKB03_red_16k
3090KKB02_red,Colour,3090KKB02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682001/Summer2018/3090KKB02_red_3.jpg,3090KKB02_red_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682003/Summer2018/3090KKB02_red_4.jpg,3090KKB02_red_4,,,,,,,,,,,,,,red,3090KKB02_red_2k|3090KKB02_red_4k|3090KKB02_red_6k|3090KKB02_red_8k|3090KKB02_red_10k|3090KKB02_red_12k|3090KKB02_red_14k|3090KKB02_red_16k
3080KKB03_blue,Colour,3080KKB03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681934/Summer2018/3080KKB03_blue_3.jpg,3080KKB03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681935/Summer2018/3080KKB03_blue_4.jpg,3080KKB03_blue_4,,,,,,,,,,,,,,blue,3080KKB03_blue_2k|3080KKB03_blue_4k|3080KKB03_blue_6k|3080KKB03_blue_8k|3080KKB03_blue_10k|3080KKB03_blue_12k|3080KKB03_blue_14k|3080KKB03_blue_16k
3094KKO01_red,Colour,3094KKO01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682038/Summer2018/3094KKO01_red_3.jpg,3094KKO01_red_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3094KKO01_red_4.jpg,3094KKO01_red_4,,,,,,,,,,,,,,red,3094KKO01_red_2k|3094KKO01_red_4k|3094KKO01_red_6k|3094KKO01_red_8k|3094KKO01_red_10k|3094KKO01_red_12k|3094KKO01_red_14k|3094KKO01_red_16k
3102KKB01_red,Colour,3102KKB01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681802/Summer2018/3102KKB01_red_3.jpg,3102KKB01_red_3,yes,http://res.cloudinary.com/maaji/image/upload/v1517681820/Summer2018/3102KKB01_red_4.jpg,3102KKB01_red_4,,,,,,,,,,,,,,red,3102KKB01_red_2k|3102KKB01_red_4k|3102KKB01_red_6k|3102KKB01_red_8k|3102KKB01_red_10k|3102KKB01_red_12k|3102KKB01_red_14k|3102KKB01_red_16k
3095KKS01_red,Colour,3095KKS01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3095KKS01_red_3.jpg,3095KKS01_red_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682046/Summer2018/3095KKS01_red_4.jpg,3095KKS01_red_4,,,,,,,,,,,,,,red,3095KKS01_red_2k|3095KKS01_red_4k|3095KKS01_red_6k|3095KKS01_red_8k|3095KKS01_red_10k|3095KKS01_red_12k|3095KKS01_red_14k|3095KKS01_red_16k
1689KKC02_pink,Colour,1689KKC02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525377914/Summer2018/1689KKC02_pink_3.jpg,1689KKC02_pink_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525377917/Summer2018/1689KKC02_pink_4.jpg,1689KKC02_pink_4,,,,,,,,,,,,,,pink,1689KKC02_pink_2k|1689KKC02_pink_4k|1689KKC02_pink_6k|1689KKC02_pink_8k|1689KKC02_pink_10k|1689KKC02_pink_12k|1689KKC02_pink_14k|1689KKC02_pink_16k
1692KKC02_pink,Colour,1692KKC02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525379612/Summer2018/1692KKC02_pink_3.jpg,1692KKC02_pink_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525379614/Summer2018/1692KKC02_pink_4.jpg,1692KKC02_pink_4,,,,,,,,,,,,,,pink,1692KKC02_pink_2k|1692KKC02_pink_4k|1692KKC02_pink_6k|1692KKC02_pink_8k|1692KKC02_pink_10k|1692KKC02_pink_12k|1692KKC02_pink_14k|1692KKC02_pink_16k
