lv1_code,inventory.1.inventory_source,inventory.1.sku,inventory.1.qty,inventory.1.stock_availability,inventory.1.style,inventory.1.available_qty
1868ASB01_blue_sm,CO,1868ASB01_blue_sm,7,in_stock,dynamic,7
1868ASB01_blue_md,CO,1868ASB01_blue_md,9,in_stock,dynamic,9
1868ASB01_blue_lg,CO,1868ASB01_blue_lg,15,in_stock,dynamic,15
1760ASB07_black_sm,CO,1760ASB07_black_sm,20,in_stock,dynamic,20
1760ASB07_black_md,CO,1760ASB07_black_md,10,in_stock,dynamic,10
1760ASB07_black_lg,CO,1760ASB07_black_lg,9,in_stock,dynamic,9
1881ASB01_green_sm,CO,1881ASB01_green_sm,6,in_stock,dynamic,6
1881ASB01_green_md,CO,1881ASB01_green_md,4,in_stock,dynamic,4
1881ASB01_green_lg,CO,1881ASB01_green_lg,7,in_stock,dynamic,7
1873ASB01_black_sm,CO,1873ASB01_black_sm,11,in_stock,dynamic,11
1873ASB01_black_md,CO,1873ASB01_black_md,22,in_stock,dynamic,22
1873ASB01_black_lg,CO,1873ASB01_black_lg,3,in_stock,dynamic,3
1765ASB03_black_sm,CO,1765ASB03_black_sm,8,in_stock,dynamic,8
1765ASB03_black_md,CO,1765ASB03_black_md,12,in_stock,dynamic,12
1765ASB03_black_lg,CO,1765ASB03_black_lg,8,in_stock,dynamic,8
1827ASB04_green_sm,CO,1827ASB04_green_sm,5,in_stock,dynamic,5
1827ASB04_green_md,CO,1827ASB04_green_md,4,in_stock,dynamic,4
1827ASB04_green_lg,CO,1827ASB04_green_lg,23,in_stock,dynamic,23
1876ASH02_black_xs,CO,1876ASH02_black_xs,2,in_stock,dynamic,2
1876ASH02_black_sm,CO,1876ASH02_black_sm,5,in_stock,dynamic,5
1876ASH02_black_md,CO,1876ASH02_black_md,4,in_stock,dynamic,4
1876ASH02_black_lg,CO,1876ASH02_black_lg,7,in_stock,dynamic,7
1863ALM04_green_xs,CO,1863ALM04_green_xs,9,in_stock,dynamic,9
1863ALM04_green_sm,CO,1863ALM04_green_sm,15,in_stock,dynamic,15
1863ALM04_green_md,CO,1863ALM04_green_md,20,in_stock,dynamic,20
1863ALM04_green_lg,CO,1863ALM04_green_lg,10,in_stock,dynamic,10
1866ALM02_green_xs,CO,1866ALM02_green_xs,9,in_stock,dynamic,9
1866ALM02_green_sm,CO,1866ALM02_green_sm,6,in_stock,dynamic,6
1866ALM02_green_md,CO,1866ALM02_green_md,4,in_stock,dynamic,4
1866ALM02_green_lg,CO,1866ALM02_green_lg,7,in_stock,dynamic,7
1791ALM02_green_xs,CO,1791ALM02_green_xs,11,in_stock,dynamic,11
1791ALM02_green_sm,CO,1791ALM02_green_sm,22,in_stock,dynamic,22
1791ALM02_green_md,CO,1791ALM02_green_md,3,in_stock,dynamic,3
1791ALM02_green_lg,CO,1791ALM02_green_lg,8,in_stock,dynamic,8
1813ALM08_green_xs,CO,1813ALM08_green_xs,12,in_stock,dynamic,12
1813ALM08_green_sm,CO,1813ALM08_green_sm,8,in_stock,dynamic,8
1813ALM08_green_md,CO,1813ALM08_green_md,5,in_stock,dynamic,5
1813ALM08_green_lg,CO,1813ALM08_green_lg,4,in_stock,dynamic,4
1786ALM05_green_xs,CO,1786ALM05_green_xs,23,in_stock,dynamic,23
1786ALM05_green_sm,CO,1786ALM05_green_sm,2,in_stock,dynamic,2
1786ALM05_green_md,CO,1786ALM05_green_md,5,in_stock,dynamic,5
1786ALM05_green_lg,CO,1786ALM05_green_lg,4,in_stock,dynamic,4
1833ALL02_green_xs,CO,1833ALL02_green_xs,7,in_stock,dynamic,7
1833ALL02_green_sm,CO,1833ALL02_green_sm,9,in_stock,dynamic,9
1833ALL02_green_md,CO,1833ALL02_green_md,15,in_stock,dynamic,15
1833ALL02_green_lg,CO,1833ALL02_green_lg,20,in_stock,dynamic,20
1823ALL03_green_xs,CO,1823ALL03_green_xs,10,in_stock,dynamic,10
1823ALL03_green_sm,CO,1823ALL03_green_sm,9,in_stock,dynamic,9
1823ALL03_green_md,CO,1823ALL03_green_md,6,in_stock,dynamic,6
1823ALL03_green_lg,CO,1823ALL03_green_lg,4,in_stock,dynamic,4
1877AJG01_green_sm,CO,1877AJG01_green_sm,7,in_stock,dynamic,7
1877AJG01_green_md,CO,1877AJG01_green_md,11,in_stock,dynamic,11
1877AJG01_green_lg,CO,1877AJG01_green_lg,22,in_stock,dynamic,22
1886ASH03_green_xs,CO,1886ASH03_green_xs,3,in_stock,dynamic,3
1886ASH03_green_sm,CO,1886ASH03_green_sm,8,in_stock,dynamic,8
1886ASH03_green_md,CO,1886ASH03_green_md,12,in_stock,dynamic,12
1886ASH03_green_lg,CO,1886ASH03_green_lg,8,in_stock,dynamic,8
1888ATT01_green_sm,CO,1888ATT01_green_sm,5,in_stock,dynamic,5
1888ATT01_green_md,CO,1888ATT01_green_md,4,in_stock,dynamic,4
1888ATT01_green_lg,CO,1888ATT01_green_lg,23,in_stock,dynamic,23
1883ATT04_blue_sm,CO,1883ATT04_blue_sm,2,in_stock,dynamic,2
1883ATT04_blue_md,CO,1883ATT04_blue_md,5,in_stock,dynamic,5
1883ATT04_blue_lg,CO,1883ATT04_blue_lg,4,in_stock,dynamic,4
1883ATT05_black_sm,CO,1883ATT05_black_sm,7,in_stock,dynamic,7
1883ATT05_black_md,CO,1883ATT05_black_md,9,in_stock,dynamic,9
1883ATT05_black_lg,CO,1883ATT05_black_lg,15,in_stock,dynamic,15
1892ALY03_green_sm,CO,1892ALY03_green_sm,20,in_stock,dynamic,20
1892ALY03_green_md,CO,1892ALY03_green_md,10,in_stock,dynamic,10
1892ALY03_green_lg,CO,1892ALY03_green_lg,9,in_stock,dynamic,9
1880ATS03_black_sm,CO,1880ATS03_black_sm,6,in_stock,dynamic,6
1880ATS03_black_md,CO,1880ATS03_black_md,4,in_stock,dynamic,4
1880ATS03_black_lg,CO,1880ATS03_black_lg,7,in_stock,dynamic,7
1869ALS01_green_sm,CO,1869ALS01_green_sm,11,in_stock,dynamic,11
1869ALS01_green_md,CO,1869ALS01_green_md,22,in_stock,dynamic,22
1869ALS01_green_lg,CO,1869ALS01_green_lg,3,in_stock,dynamic,3
1890ASA01_green_sm,CO,1890ASA01_green_sm,8,in_stock,dynamic,8
1890ASA01_green_md,CO,1890ASA01_green_md,12,in_stock,dynamic,12
1890ASA01_green_lg,CO,1890ASA01_green_lg,8,in_stock,dynamic,8
1864ALY02_green_sm,CO,1864ALY02_green_sm,5,in_stock,dynamic,5
1864ALY02_green_md,CO,1864ALY02_green_md,4,in_stock,dynamic,4
1864ALY02_green_lg,CO,1864ALY02_green_lg,23,in_stock,dynamic,23
1865AHL02_green_sm,CO,1865AHL02_green_sm,2,in_stock,dynamic,2
1865AHL02_green_md,CO,1865AHL02_green_md,5,in_stock,dynamic,5
1865AHL02_green_lg,CO,1865AHL02_green_lg,4,in_stock,dynamic,4
1878AVS01_green_sm,CO,1878AVS01_green_sm,7,in_stock,dynamic,7
1878AVS01_green_md,CO,1878AVS01_green_md,9,in_stock,dynamic,9
1878AVS01_green_lg,CO,1878AVS01_green_lg,15,in_stock,dynamic,15
1845AJK02_green_sm,CO,1845AJK02_green_sm,20,in_stock,dynamic,20
1845AJK02_green_md,CO,1845AJK02_green_md,10,in_stock,dynamic,10
1845AJK02_green_lg,CO,1845AJK02_green_lg,9,in_stock,dynamic,9
1885ASH02_green_xs,CO,1885ASH02_green_xs,6,in_stock,dynamic,6
1885ASH02_green_sm,CO,1885ASH02_green_sm,4,in_stock,dynamic,4
1885ASH02_green_md,CO,1885ASH02_green_md,7,in_stock,dynamic,7
1885ASH02_green_lg,CO,1885ASH02_green_lg,11,in_stock,dynamic,11
1871ASB01_red_sm,CO,1871ASB01_red_sm,22,in_stock,dynamic,22
1871ASB01_red_md,CO,1871ASB01_red_md,3,in_stock,dynamic,3
1871ASB01_red_lg,CO,1871ASB01_red_lg,8,in_stock,dynamic,8
1779ASB05_red_sm,CO,1779ASB05_red_sm,12,in_stock,dynamic,12
1779ASB05_red_md,CO,1779ASB05_red_md,8,in_stock,dynamic,8
1779ASB05_red_lg,CO,1779ASB05_red_lg,5,in_stock,dynamic,5
1760ASB06_black_sm,CO,1760ASB06_black_sm,4,in_stock,dynamic,4
1760ASB06_black_md,CO,1760ASB06_black_md,23,in_stock,dynamic,23
1760ASB06_black_lg,CO,1760ASB06_black_lg,2,in_stock,dynamic,2
1881ASB02_black_sm,CO,1881ASB02_black_sm,5,in_stock,dynamic,5
1881ASB02_black_md,CO,1881ASB02_black_md,4,in_stock,dynamic,4
1881ASB02_black_lg,CO,1881ASB02_black_lg,7,in_stock,dynamic,7
1835ALC03_black_xs,CO,1835ALC03_black_xs,9,in_stock,dynamic,9
1835ALC03_black_sm,CO,1835ALC03_black_sm,15,in_stock,dynamic,15
1835ALC03_black_md,CO,1835ALC03_black_md,20,in_stock,dynamic,20
1835ALC03_black_lg,CO,1835ALC03_black_lg,10,in_stock,dynamic,10
1786ALC06_red_xs,CO,1786ALC06_red_xs,9,in_stock,dynamic,9
1786ALC06_red_sm,CO,1786ALC06_red_sm,6,in_stock,dynamic,6
1786ALC06_red_md,CO,1786ALC06_red_md,4,in_stock,dynamic,4
1786ALC06_red_lg,CO,1786ALC06_red_lg,7,in_stock,dynamic,7
1863ALM05_black_xs,CO,1863ALM05_black_xs,11,in_stock,dynamic,11
1863ALM05_black_sm,CO,1863ALM05_black_sm,22,in_stock,dynamic,22
1863ALM05_black_md,CO,1863ALM05_black_md,3,in_stock,dynamic,3
1863ALM05_black_lg,CO,1863ALM05_black_lg,8,in_stock,dynamic,8
1866ALM01_black_xs,CO,1866ALM01_black_xs,12,in_stock,dynamic,12
1866ALM01_black_sm,CO,1866ALM01_black_sm,8,in_stock,dynamic,8
1866ALM01_black_md,CO,1866ALM01_black_md,5,in_stock,dynamic,5
1866ALM01_black_lg,CO,1866ALM01_black_lg,4,in_stock,dynamic,4
1825ALM04_red_xs,CO,1825ALM04_red_xs,23,in_stock,dynamic,23
1825ALM04_red_sm,CO,1825ALM04_red_sm,2,in_stock,dynamic,2
1825ALM04_red_md,CO,1825ALM04_red_md,5,in_stock,dynamic,5
1825ALM04_red_lg,CO,1825ALM04_red_lg,4,in_stock,dynamic,4
1823ALL04_red_xs,CO,1823ALL04_red_xs,7,in_stock,dynamic,7
1823ALL04_red_sm,CO,1823ALL04_red_sm,9,in_stock,dynamic,9
1823ALL04_red_md,CO,1823ALL04_red_md,15,in_stock,dynamic,15
1823ALL04_red_lg,CO,1823ALL04_red_lg,20,in_stock,dynamic,20
1822ALL04_red_xs,CO,1822ALL04_red_xs,10,in_stock,dynamic,10
1822ALL04_red_sm,CO,1822ALL04_red_sm,9,in_stock,dynamic,9
1822ALL04_red_md,CO,1822ALL04_red_md,6,in_stock,dynamic,6
1822ALL04_red_lg,CO,1822ALL04_red_lg,4,in_stock,dynamic,4
1795APA04_red_sm,CO,1795APA04_red_sm,7,in_stock,dynamic,7
1795APA04_red_md,CO,1795APA04_red_md,11,in_stock,dynamic,11
1795APA04_red_lg,CO,1795APA04_red_lg,22,in_stock,dynamic,22
1888ATT02_white_sm,CO,1888ATT02_white_sm,3,in_stock,dynamic,3
1888ATT02_white_md,CO,1888ATT02_white_md,8,in_stock,dynamic,8
1888ATT02_white_lg,CO,1888ATT02_white_lg,12,in_stock,dynamic,12
1883ATT06_red_sm,CO,1883ATT06_red_sm,8,in_stock,dynamic,8
1883ATT06_red_md,CO,1883ATT06_red_md,5,in_stock,dynamic,5
1883ATT06_red_lg,CO,1883ATT06_red_lg,4,in_stock,dynamic,4
1883ATT01_white_sm,CO,1883ATT01_white_sm,23,in_stock,dynamic,23
1883ATT01_white_md,CO,1883ATT01_white_md,2,in_stock,dynamic,2
1883ATT01_white_lg,CO,1883ATT01_white_lg,5,in_stock,dynamic,5
1892ALY02_red_sm,CO,1892ALY02_red_sm,4,in_stock,dynamic,4
1892ALY02_red_md,CO,1892ALY02_red_md,7,in_stock,dynamic,7
1892ALY02_red_lg,CO,1892ALY02_red_lg,9,in_stock,dynamic,9
1880ATS02_white_sm,CO,1880ATS02_white_sm,15,in_stock,dynamic,15
1880ATS02_white_md,CO,1880ATS02_white_md,20,in_stock,dynamic,20
1880ATS02_white_lg,CO,1880ATS02_white_lg,10,in_stock,dynamic,10
1787ALY04_red_sm,CO,1787ALY04_red_sm,9,in_stock,dynamic,9
1787ALY04_red_md,CO,1787ALY04_red_md,6,in_stock,dynamic,6
1787ALY04_red_lg,CO,1787ALY04_red_lg,4,in_stock,dynamic,4
1884ALY01_white_sm,CO,1884ALY01_white_sm,7,in_stock,dynamic,7
1884ALY01_white_md,CO,1884ALY01_white_md,11,in_stock,dynamic,11
1884ALY01_white_lg,CO,1884ALY01_white_lg,22,in_stock,dynamic,22
1869ALS02_red_sm,CO,1869ALS02_red_sm,3,in_stock,dynamic,3
1869ALS02_red_md,CO,1869ALS02_red_md,8,in_stock,dynamic,8
1869ALS02_red_lg,CO,1869ALS02_red_lg,12,in_stock,dynamic,12
1864ALY01_white_sm,CO,1864ALY01_white_sm,8,in_stock,dynamic,8
1864ALY01_white_md,CO,1864ALY01_white_md,5,in_stock,dynamic,5
1864ALY01_white_lg,CO,1864ALY01_white_lg,4,in_stock,dynamic,4
1865AHL01_white_sm,CO,1865AHL01_white_sm,23,in_stock,dynamic,23
1865AHL01_white_md,CO,1865AHL01_white_md,2,in_stock,dynamic,2
1865AHL01_white_lg,CO,1865AHL01_white_lg,5,in_stock,dynamic,5
1870AJK01_red_sm,CO,1870AJK01_red_sm,4,in_stock,dynamic,4
1870AJK01_red_md,CO,1870AJK01_red_md,7,in_stock,dynamic,7
1870AJK01_red_lg,CO,1870AJK01_red_lg,9,in_stock,dynamic,9
1845AJK03_red_sm,CO,1845AJK03_red_sm,15,in_stock,dynamic,15
1845AJK03_red_md,CO,1845AJK03_red_md,20,in_stock,dynamic,20
1845AJK03_red_lg,CO,1845AJK03_red_lg,10,in_stock,dynamic,10
1885ASH01_red_xs,CO,1885ASH01_red_xs,9,in_stock,dynamic,9
1885ASH01_red_sm,CO,1885ASH01_red_sm,6,in_stock,dynamic,6
1885ASH01_red_md,CO,1885ASH01_red_md,4,in_stock,dynamic,4
1885ASH01_red_lg,CO,1885ASH01_red_lg,7,in_stock,dynamic,7
2181SBA01_blue_sm,CO,2181SBA01_blue_sm,11,in_stock,dynamic,11
2181SBA01_blue_md,CO,2181SBA01_blue_md,22,in_stock,dynamic,22
2181SBA01_blue_lg,CO,2181SBA01_blue_lg,3,in_stock,dynamic,3
2181SBA01_blue_xl,CO,2181SBA01_blue_xl,8,in_stock,dynamic,8
9086KST02_red_2_3k,CO,9086KST02_red_2_3k,12,in_stock,dynamic,12
9086KST02_red_4_6k,CO,9086KST02_red_4_6k,8,in_stock,dynamic,8
9086KST02_red_8_10k,CO,9086KST02_red_8_10k,5,in_stock,dynamic,5
9086KST02_red_12_14k,CO,9086KST02_red_12_14k,4,in_stock,dynamic,4
9086KST02_red_16_18k,CO,9086KST02_red_16_18k,23,in_stock,dynamic,23
1892ALY03_blue_sm,CO,1892ALY03_blue_sm,2,in_stock,dynamic,2
1892ALY03_blue_md,CO,1892ALY03_blue_md,5,in_stock,dynamic,5
1892ALY03_blue_lg,CO,1892ALY03_blue_lg,4,in_stock,dynamic,4
1878AVS01_black_sm,CO,1878AVS01_black_sm,7,in_stock,dynamic,7
1878AVS01_black_md,CO,1878AVS01_black_md,9,in_stock,dynamic,9
1878AVS01_black_lg,CO,1878AVS01_black_lg,15,in_stock,dynamic,15
1795APA04_white_sm,CO,1795APA04_white_sm,20,in_stock,dynamic,20
1795APA04_white_md,CO,1795APA04_white_md,10,in_stock,dynamic,10
1795APA04_white_lg,CO,1795APA04_white_lg,9,in_stock,dynamic,9
2047SHN03_red_sm,CO,2047SHN03_red_sm,6,in_stock,dynamic,6
2047SHN03_red_md,CO,2047SHN03_red_md,4,in_stock,dynamic,4
2047SHN03_red_lg,CO,2047SHN03_red_lg,7,in_stock,dynamic,7
2047SHN03_red_xl,CO,2047SHN03_red_xl,11,in_stock,dynamic,11
2050SSE01_black_sm,CO,2050SSE01_black_sm,22,in_stock,dynamic,22
2050SSE01_black_md,CO,2050SSE01_black_md,3,in_stock,dynamic,3
2050SSE01_black_lg,CO,2050SSE01_black_lg,8,in_stock,dynamic,8
2050SSE01_black_xl,CO,2050SSE01_black_xl,12,in_stock,dynamic,12
2176SRA01_black_sm,CO,2176SRA01_black_sm,8,in_stock,dynamic,8
2176SRA01_black_md,CO,2176SRA01_black_md,5,in_stock,dynamic,5
2176SRA01_black_lg,CO,2176SRA01_black_lg,4,in_stock,dynamic,4
2177SFA01_blue_sm,CO,2177SFA01_blue_sm,23,in_stock,dynamic,23
2177SFA01_blue_md,CO,2177SFA01_blue_md,2,in_stock,dynamic,2
2177SFA01_blue_lg,CO,2177SFA01_blue_lg,5,in_stock,dynamic,5
2177SFA01_blue_xl,CO,2177SFA01_blue_xl,4,in_stock,dynamic,4
2178SUN01_blue_sm,CO,2178SUN01_blue_sm,7,in_stock,dynamic,7
2178SUN01_blue_md,CO,2178SUN01_blue_md,9,in_stock,dynamic,9
2178SUN01_blue_lg,CO,2178SUN01_blue_lg,15,in_stock,dynamic,15
2178SUN01_blue_xl,CO,2178SUN01_blue_xl,20,in_stock,dynamic,20
2179SSE01_blue_sm,CO,2179SSE01_blue_sm,10,in_stock,dynamic,10
2179SSE01_blue_md,CO,2179SSE01_blue_md,9,in_stock,dynamic,9
2179SSE01_blue_lg,CO,2179SSE01_blue_lg,6,in_stock,dynamic,6
2179SSE01_blue_xl,CO,2179SSE01_blue_xl,4,in_stock,dynamic,4
2180SFT01_blue_sm,CO,2180SFT01_blue_sm,7,in_stock,dynamic,7
2180SFT01_blue_md,CO,2180SFT01_blue_md,11,in_stock,dynamic,11
2180SFT01_blue_lg,CO,2180SFT01_blue_lg,22,in_stock,dynamic,22
2180SFT01_blue_xl,CO,2180SFT01_blue_xl,3,in_stock,dynamic,3
