lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2174SLT01_blue_xl,Size,2174SLT01_blue_xl,active,Maaji,EXTRA GRANDE,7702781038953,EXTRA GRANDE,125000,COP Price
2175SFA01_white_sm,Size,2175SFA01_white_sm,active,Maaji,PEQUEÑO,7702781036393,PEQUEÑO,135000,COP Price
2175SFA01_white_md,Size,2175SFA01_white_md,active,Maaji,MEDIO,7702781036409,MEDIO,135000,COP Price
2175SFA01_white_lg,Size,2175SFA01_white_lg,active,Maaji,GRANDE,7702781036416,GRANDE,135000,COP Price
2175SFA01_white_xl,Size,2175SFA01_white_xl,active,Maaji,EXTRA GRANDE,7702781036423,EXTRA GRANDE,135000,COP Price
2176SRA01_black_sm,Size,2176SRA01_black_sm,active,Maaji,PEQUEÑO,7702781035341,PEQUEÑO,180000,COP Price
2176SRA01_black_md,Size,2176SRA01_black_md,active,Maaji,MEDIO,7702781035358,MEDIO,180000,COP Price
2176SRA01_black_lg,Size,2176SRA01_black_lg,active,Maaji,GRANDE,7702781035365,GRANDE,180000,COP Price
2176SRA01_black_xl,Size,2176SRA01_black_xl,active,Maaji,EXTRA GRANDE,7702781035372,EXTRA GRANDE,180000,COP Price
2177SFA01_blue_sm,Size,2177SFA01_blue_sm,active,Maaji,PEQUEÑO,7702781037345,PEQUEÑO,135000,COP Price
2177SFA01_blue_md,Size,2177SFA01_blue_md,active,Maaji,MEDIO,7702781037352,MEDIO,135000,COP Price
2177SFA01_blue_lg,Size,2177SFA01_blue_lg,active,Maaji,GRANDE,7702781037369,GRANDE,135000,COP Price
2177SFA01_blue_xl,Size,2177SFA01_blue_xl,active,Maaji,EXTRA GRANDE,7702781037376,EXTRA GRANDE,135000,COP Price
2178SUN01_blue_sm,Size,2178SUN01_blue_sm,active,Maaji,PEQUEÑO,7702781040727,PEQUEÑO,100000,COP Price
2178SUN01_blue_md,Size,2178SUN01_blue_md,active,Maaji,MEDIO,7702781040734,MEDIO,100000,COP Price
2178SUN01_blue_lg,Size,2178SUN01_blue_lg,active,Maaji,GRANDE,7702781040741,GRANDE,100000,COP Price
2178SUN01_blue_xl,Size,2178SUN01_blue_xl,active,Maaji,EXTRA GRANDE,7702781040758,EXTRA GRANDE,100000,COP Price
2179SSE01_blue_sm,Size,2179SSE01_blue_sm,active,Maaji,PEQUEÑO,7702781037598,PEQUEÑO,115000,COP Price
2179SSE01_blue_md,Size,2179SSE01_blue_md,active,Maaji,MEDIO,7702781037604,MEDIO,115000,COP Price
2179SSE01_blue_lg,Size,2179SSE01_blue_lg,active,Maaji,GRANDE,7702781037611,GRANDE,115000,COP Price
2179SSE01_blue_xl,Size,2179SSE01_blue_xl,active,Maaji,EXTRA GRANDE,7702781037628,EXTRA GRANDE,115000,COP Price
2180SFT01_blue_sm,Size,2180SFT01_blue_sm,active,Maaji,PEQUEÑO,7702781040123,PEQUEÑO,115000,COP Price
2180SFT01_blue_md,Size,2180SFT01_blue_md,active,Maaji,MEDIO,7702781040130,MEDIO,115000,COP Price
2180SFT01_blue_lg,Size,2180SFT01_blue_lg,active,Maaji,GRANDE,7702781040147,GRANDE,115000,COP Price
2180SFT01_blue_xl,Size,2180SFT01_blue_xl,active,Maaji,EXTRA GRANDE,7702781040154,EXTRA GRANDE,115000,COP Price
2181SBA01_blue_sm,Size,2181SBA01_blue_sm,active,Maaji,PEQUEÑO,7702781044596,PEQUEÑO,125000,COP Price
2181SBA01_blue_md,Size,2181SBA01_blue_md,active,Maaji,MEDIO,7702781044602,MEDIO,125000,COP Price
2181SBA01_blue_lg,Size,2181SBA01_blue_lg,active,Maaji,GRANDE,7702781044619,GRANDE,125000,COP Price
2181SBA01_blue_xl,Size,2181SBA01_blue_xl,active,Maaji,EXTRA GRANDE,7702781044626,EXTRA GRANDE,125000,COP Price
2183SCT01_orange_sm,Size,2183SCT01_orange_sm,active,Maaji,PEQUEÑO,7702781044640,PEQUEÑO,135000,COP Price
