lv1_code,product_class_name,name,status,brand,attribute.co_online.boolean,attribute.us_online.boolean,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
3070SBR01_purple,Colour,3070SBR01_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522984/Summer2018/3070SBR01_purple_1.jpg,3070SBR01_purple_1,,https://res.cloudinary.com/maaji/image/upload/v1517522982/Summer2018/3070SBR01_purple_2.jpg,3070SBR01_purple_2,,https://res.cloudinary.com/maaji/image/upload/v1517522982/Summer2018/3070SBR01_purple_5.jpg,3070SBR01_purple_5,,https://res.cloudinary.com/maaji/image/upload/v1517522984/Summer2018/3070SBR01_purple_6.jpg,3070SBR01_purple_6,,,,,,,,morado,3070SBR01_purple_sm|3070SBR01_purple_md|3070SBR01_purple_lg|3070SBR01_purple_xl
1520SFH03_brown,Colour,1520SFH03_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517762031/Summer2018/1520SFH03_brown_1.jpg,1520SFH03_brown_1,,https://res.cloudinary.com/maaji/image/upload/v1517762030/Summer2018/1520SFH03_brown_2.jpg,1520SFH03_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517762026/Summer2018/1520SFH03_brown_5.jpg,1520SFH03_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1517801094/Summer2018/1520SFH03_brown_6.jpg,1520SFH03_brown_6,,,,,,,,cafe,1520SFH03_brown_sm|1520SFH03_brown_md|1520SFH03_brown_lg|1520SFH03_brown_xl
1932SFT04_black,Colour,1932SFT04_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522513/Summer2018/1932SFT04_black_1.jpg,1932SFT04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522513/Summer2018/1932SFT04_black_2.jpg,1932SFT04_black_2,,,,,,,,,,,,,,negro,1932SFT04_black_sm|1932SFT04_black_md|1932SFT04_black_lg|1932SFT04_black_xl
1932SFT05_orange,Colour,1932SFT05_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522925/Summer2018/1932SFT05_orange_1.jpg,1932SFT05_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522924/Summer2018/1932SFT05_orange_2.jpg,1932SFT05_orange_2,,,,,,,,,,,,,,anaranjado,1932SFT05_orange_sm|1932SFT05_orange_md|1932SFT05_orange_lg|1932SFT05_orange_xl
2021SFA04_orange,Colour,2021SFA04_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_1.jpg,2021SFA04_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_2.jpg,2021SFA04_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522927/Summer2018/2021SFA04_orange_5.jpg,2021SFA04_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1517522929/Summer2018/2021SFA04_orange_6.jpg,2021SFA04_orange_6,,,,,,,,anaranjado,2021SFA04_orange_sm|2021SFA04_orange_md|2021SFA04_orange_lg
2033SUN04_black,Colour,2033SUN04_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522520/Summer2018/2033SUN04_black_1.jpg,2033SUN04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522519/Summer2018/2033SUN04_black_2.jpg,2033SUN04_black_2,,,,,,,,,,,,,,negro,2033SUN04_black_sm|2033SUN04_black_md|2033SUN04_black_lg
2047SHN03_red,Colour,2047SHN03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517787341/Summer2018/2047SHN03_red_1.jpg,2047SHN03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517787333/Summer2018/2047SHN03_red_2.jpg,2047SHN03_red_2,,,,,,,,,,,,,,rojo,2047SHN03_red_sm|2047SHN03_red_md|2047SHN03_red_lg|2047SHN03_red_xl
2050SSE01_black,Colour,2050SSE01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522524/Summer2018/2050SSE01_black_1.jpg,2050SSE01_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522523/Summer2018/2050SSE01_black_2.jpg,2050SSE01_black_2,,,,,,,,,,,,,,negro,2050SSE01_black_sm|2050SSE01_black_md|2050SSE01_black_lg|2050SSE01_black_xl
2112SFA02_blue,Colour,2112SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_1.jpg,2112SFA02_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_2.jpg,2112SFA02_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_5.jpg,2112SFA02_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517858080/Summer2018/2112SFA02_blue_6.jpg,2112SFA02_blue_6,,,,,,,,azul,2112SFA02_blue_sm|2112SFA02_blue_md|2112SFA02_blue_lg|2112SFA02_blue_xl
2131SUN02_red,Colour,2131SUN02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801368/Summer2018/2131SUN02_red_1.jpg,2131SUN02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801095/Summer2018/2131SUN02_red_2.jpg,2131SUN02_red_2,,,,,,,,,,,,,,rojo,2131SUN02_red_sm|2131SUN02_red_md|2131SUN02_red_lg|2131SUN02_red_xl
2131SUN03_orange,Colour,2131SUN03_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522939/Summer2018/2131SUN03_orange_1.jpg,2131SUN03_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522933/Summer2018/2131SUN03_orange_2.jpg,2131SUN03_orange_2,,,,,,,,,,,,,,anaranjado,2131SUN03_orange_sm|2131SUN03_orange_md|2131SUN03_orange_lg|2131SUN03_orange_xl
2135SSF03_red,Colour,2135SSF03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801143/Summer2018/2135SSF03_red_1.jpg,2135SSF03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801182/Summer2018/2135SSF03_red_2.jpg,2135SSF03_red_2,,,,,,,,,,,,,,rojo,2135SSF03_red_sm|2135SSF03_red_md|2135SSF03_red_lg|2135SSF03_red_xl
2153SUN02_pink,Colour,2153SUN02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801207/Summer2018/2153SUN02_pink_1.jpg,2153SUN02_pink_1,,https://res.cloudinary.com/maaji/image/upload/v1517801214/Summer2018/2153SUN02_pink_2.jpg,2153SUN02_pink_2,,,,,,,,,,,,,,rosado,2153SUN02_pink_sm|2153SUN02_pink_md|2153SUN02_pink_lg|2153SUN02_pink_xl
2161SFA02_blue,Colour,2161SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522524/Summer2018/2161SFA02_blue_1.jpg,2161SFA02_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517522525/Summer2018/2161SFA02_blue_2.jpg,2161SFA02_blue_2,,,,,,,,,,,,,,azul,2161SFA02_blue_sm|2161SFA02_blue_md|2161SFA02_blue_lg|2161SFA02_blue_xl
2162SFA02_blue,Colour,2162SFA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517875929/Summer2018/2162SFA02_blue_1.jpg,2162SFA02_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517875926/Summer2018/2162SFA02_blue_2.jpg,2162SFA02_blue_2,,,,,,,,,,,,,,azul,2162SFA02_blue_sm|2162SFA02_blue_md|2162SFA02_blue_lg|2162SFA02_blue_xl
2164SRA02_blue,Colour,2164SRA02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517877416/Summer2018/2164SRA02_blue_3.jpg,2164SRA02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517877416/Summer2018/2164SRA02_blue_4.jpg,2164SRA02_blue_4,,,,,,,,,,,,,,azul,2164SRA02_blue_sm|2164SRA02_blue_md|2164SRA02_blue_lg|2164SRA02_blue_xl
2167SFT01_red,Colour,2167SFT01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801202/Summer2018/2167SFT01_red_1.jpg,2167SFT01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801215/Summer2018/2167SFT01_red_2.jpg,2167SFT01_red_2,,,,,,,,,,,,,,rojo,2167SFT01_red_sm|2167SFT01_red_md|2167SFT01_red_lg|2167SFT01_red_xl
2169SBA01_red,Colour,2169SBA01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801314/Summer2018/2169SBA01_red_1.jpg,2169SBA01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801362/Summer2018/2169SBA01_red_2.jpg,2169SBA01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801342/Summer2018/2169SBA01_red_7.jpg,2169SBA01_red_7,,https://res.cloudinary.com/maaji/image/upload/v1517801358/Summer2018/2169SBA01_red_8.jpg,2169SBA01_red_8,,,,,,,,rojo,2169SBA01_red_sm|2169SBA01_red_md|2169SBA01_red_lg|2169SBA01_red_xl
2170SSE01_red,Colour,2170SSE01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801394/Summer2018/2170SSE01_red_1.jpg,2170SSE01_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801362/Summer2018/2169SBA01_red_2.jpg,2170SSE01_red_2,,,,,,,,,,,,,,rojo,2170SSE01_red_sm|2170SSE01_red_md|2170SSE01_red_lg|2170SSE01_red_xl
2171SFH01_brown,Colour,2171SFH01_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801399/Summer2018/2171SFH01_brown_1.jpg,2171SFH01_brown_1,,https://res.cloudinary.com/maaji/image/upload/v1517801410/Summer2018/2171SFH01_brown_2.jpg,2171SFH01_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801437/Summer2018/2171SFH01_brown_7.jpg,2171SFH01_brown_7,,https://res.cloudinary.com/maaji/image/upload/v1517801427/Summer2018/2171SFH01_brown_8.jpg,2171SFH01_brown_8,,,,,,,,cafe,2171SFH01_brown_sm|2171SFH01_brown_md|2171SFH01_brown_lg|2171SFH01_brown_xl
3047SFH03_red,Colour,3047SFH03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801589/Summer2018/3047SFH03_red_1.jpg,3047SFH03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801664/Summer2018/3047SFH03_red_2.jpg,3047SFH03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801623/Summer2018/3047SFH03_red_5.jpg,3047SFH03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801643/Summer2018/3047SFH03_red_6.jpg,3047SFH03_red_6,,,,,,,,rojo,3047SFH03_red_sm|3047SFH03_red_md|3047SFH03_red_lg|3047SFH03_red_xl
3059SFT02_red,Colour,3059SFT02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801654/Summer2018/3059SFT02_red_1.jpg,3059SFT02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801681/Summer2018/3059SFT02_red_2.jpg,3059SFT02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801717/Summer2018/3059SFT02_red_5.jpg,3059SFT02_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801677/Summer2018/3059SFT02_red_6.jpg,3059SFT02_red_6,,,,,,,,rojo,3059SFT02_red_sm|3059SFT02_red_md|3059SFT02_red_lg|3059SFT02_red_xl
3060SFA03_brown,Colour,3060SFA03_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801698/Summer2018/3060SFA03_brown_1.jpg,3060SFA03_brown_1,,https://res.cloudinary.com/maaji/image/upload/v1517801731/Summer2018/3060SFA03_brown_2.jpg,3060SFA03_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801761/Summer2018/3060SFA03_brown_5.jpg,3060SFA03_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1517801742/Summer2018/3060SFA03_brown_6.jpg,3060SFA03_brown_6,,https://res.cloudinary.com/maaji/image/upload/v1517801784/Summer2018/3060SFA03_brown_7.jpg,3060SFA03_brown_7,,https://res.cloudinary.com/maaji/image/upload/v1517801749/Summer2018/3060SFA03_brown_8.jpg,3060SFA03_brown_8,,cafe,3060SFA03_brown_sm|3060SFA03_brown_md|3060SFA03_brown_lg|3060SFA03_brown_xl
3061SSP01_brown,Colour,3061SSP01_brown,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801795/Summer2018/3061SSP01_brown_1.jpg,3061SSP01_brown_1,,https://res.cloudinary.com/maaji/image/upload/v1517801799/Summer2018/3061SSP01_brown_2.jpg,3061SSP01_brown_2,,https://res.cloudinary.com/maaji/image/upload/v1517801789/Summer2018/3061SSP01_brown_5.jpg,3061SSP01_brown_5,,https://res.cloudinary.com/maaji/image/upload/v1517801812/Summer2018/3061SSP01_brown_6.jpg,3061SSP01_brown_6,,,,,,,,cafe,3061SSP01_brown_sm|3061SSP01_brown_md|3061SSP01_brown_lg|3061SSP01_brown_xl
3062SBA01_red,Colour,3062SBA01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801805/Summer2018/3062SBA01_red_2.jpg,3062SBA01_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517801840/Summer2018/3062SBA01_red_5.jpg,3062SBA01_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801830/Summer2018/3062SBA01_red_6.jpg,3062SBA01_red_6,,https://res.cloudinary.com/maaji/image/upload/v1517801840/Summer2018/3062SBA01_red_7.jpg,3062SBA01_red_7,,https://res.cloudinary.com/maaji/image/upload/v1517801843/Summer2018/3062SBA01_red_8.jpg,3062SBA01_red_8,,,,,rojo,3062SBA01_red_sm|3062SBA01_red_md|3062SBA01_red_lg|3062SBA01_red_xl
1483CCT02_red,Colour,1483CCT02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517598047/Summer2018/1483CCT02_red_1.jpg,1483CCT02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517598046/Summer2018/1483CCT02_red_2.jpg,1483CCT02_red_2,,,,,,,,,,,,,,rojo,1483CCT02_red_sm|1483CCT02_red_md|1483CCT02_red_lg|1483CCT02_red_xl
9086KST02_green,Colour,9086KST02_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST02_green_3.jpg,9086KST02_green_3,,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST02_green_4.jpg,9086KST02_green_4,,,,,,,,,,,,,,verde,9086KST02_green_2_3k|9086KST02_green_4_6k|9086KST02_green_8_10k|9086KST02_green_12_14k|9086KST02_green_16_18k
9086KST03_blue,Colour,9086KST03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9086KST03_blue_3.jpg,9086KST03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517515709/Summer2018/9086KST03_blue_4.jpg,9086KST_blue_4,,,,,,,,,,,,,,azul,9086KST03_blue_2_3k|9086KST03_blue_4_6k|9086KST03_blue_8_10k|9086KST03_blue_12_14k|9086KST03_blue_16_18k
9088KST02_red,Colour,9088KST02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515708/Summer2018/9088KST02_red_3.jpg,9088KST02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517515710/Summer2018/9088KST02_red_4.jpg,9088KST02_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST02_red_5.jpg,9088KST02_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST02_red_6.jpg,9088KST02_red_6,,,,,,,,rojo,9088KST02_red_2_3k|9088KST02_red_4_6k|9088KST02_red_8_10k|9088KST02_red_12_14k|9088KST02_red_16_18K
9088KST03_blue,Colour,9088KST03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517515711/Summer2018/9088KST03_blue_3.jpg,9088KST03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517515710/Summer2018/9088KST03_blue_4.jpg,9088KST03_blue_4,,https://res.cloudinary.com/maaji/image/upload/v1517515712/Summer2018/9088KST03_blue_5.jpg,9088KST03_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517515712/Summer2018/9088KST03_blue_6.jpg,9088KST03_blue_6,,,,,,,,azul,9088KST03_blue_2_3k|9088KST03_blue_4_6k|9088KST03_blue_8_10k|9088KST03_blue_12_14k|9088KST03_blue_16_18k
3083KKB03_red,Colour,3083KKB03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681939/Summer2018/3083KKB03_red_3.jpg,3083KKB03_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517681967/Summer2018/3083KKB03_red_4.jpg,3083KKB03_red_4,,,,,,,,,,,,,,rojo,3083KKB03_red_2k|3083KKB03_red_4k|3083KKB03_red_6k|3083KKB03_red_8k|3083KKB03_red_10k|3083KKB03_red_12k|3083KKB03_red_14k|3083KKB03_red_16k
3090KKB02_red,Colour,3090KKB02_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682001/Summer2018/3090KKB02_red_3.jpg,3090KKB02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517682003/Summer2018/3090KKB02_red_4.jpg,3090KKB02_red_4,,,,,,,,,,,,,,rojo,3090KKB02_red_2k|3090KKB02_red_4k|3090KKB02_red_6k|3090KKB02_red_8k|3090KKB02_red_10k|3090KKB02_red_12k|3090KKB02_red_14k|3090KKB02_red_16k
3080KKB03_blue,Colour,3080KKB03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681934/Summer2018/3080KKB03_blue_3.jpg,3080KKB03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681935/Summer2018/3080KKB03_blue_4.jpg,3080KKB03_blue_4,,,,,,,,,,,,,,azul,3080KKB03_blue_2k|3080KKB03_blue_4k|3080KKB03_blue_6k|3080KKB03_blue_8k|3080KKB03_blue_10k|3080KKB03_blue_12k|3080KKB03_blue_14k|3080KKB03_blue_16k
3094KKO01_red,Colour,3094KKO01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682038/Summer2018/3094KKO01_red_3.jpg,3094KKO01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3094KKO01_red_4.jpg,3094KKO01_red_4,,,,,,,,,,,,,,rojo,3094KKO01_red_2k|3094KKO01_red_4k|3094KKO01_red_6k|3094KKO01_red_8k|3094KKO01_red_10k|3094KKO01_red_12k|3094KKO01_red_14k|3094KKO01_red_16k
3102KKB01_red,Colour,3102KKB01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681802/Summer2018/3102KKB01_red_3.jpg,3102KKB01_red_3,,http://res.cloudinary.com/maaji/image/upload/v1517681820/Summer2018/3102KKB01_red_4.jpg,3102KKB01_red_4,,,,,,,,,,,,,,rojo,3102KKB01_red_2k|3102KKB01_red_4k|3102KKB01_red_6k|3102KKB01_red_8k|3102KKB01_red_10k|3102KKB01_red_12k|3102KKB01_red_14k|3102KKB01_red_16k
3095KKS01_red,Colour,3095KKS01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3095KKS01_red_3.jpg,3095KKS01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517682046/Summer2018/3095KKS01_red_4.jpg,3095KKS01_red_4,,,,,,,,,,,,,,rojo,3095KKS01_red_2k|3095KKS01_red_4k|3095KKS01_red_6k|3095KKS01_red_8k|3095KKS01_red_10k|3095KKS01_red_12k|3095KKS01_red_14k|3095KKS01_red_16k
1689KKC02_pink,Colour,1689KKC02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681782/Summer2018/1689KKC02_pink_3.jpg,1689KKC02_pink_3,,https://res.cloudinary.com/maaji/image/upload/v1517681742/Summer2018/1689KKC02_pink_4.jpg,1689KKC02_pink_4,,,,,,,,,,,,,,rosado,1689KKC02_pink_2k|1689KKC02_pink_4k|1689KKC02_pink_6k|1689KKC02_pink_8k|1689KKC02_pink_10k|1689KKC02_pink_12k|1689KKC02_pink_14k|1689KKC02_pink_16k
1692KKC02_pink,Colour,1692KKC02_pink,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681840/Summer2018/1692KKC02_pink_3.jpg,1692KKC02_pink_3,,https://res.cloudinary.com/maaji/image/upload/v1517681784/Summer2018/1692KKC02_pink_4.jpg,1692KKC02_pink_4,,,,,,,,,,,,,,rosado,1692KKC02_pink_2k|1692KKC02_pink_4k|1692KKC02_pink_6k|1692KKC02_pink_8k|1692KKC02_pink_10k|1692KKC02_pink_12k|1692KKC02_pink_14k|1692KKC02_pink_16k
3101KKB01_black,Colour,3101KKB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681757/Summer2018/3101KKB01_black_3.jpg,3101KKB01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517681747/Summer2018/3101KKB01_black_4.jpg,3101KKB01_black_4,,,,,,,,,,,,,,negro,3101KKB01_black_2k|3101KKB01_black_4k|3101KKB01_black_6k|3101KKB01_black_8k|3101KKB01_black_10k|3101KKB01_black_12k|3101KKB01_black_14k|3101KKB01_black_16k
3096KKB01_black,Colour,3096KKB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682074/Summer2018/3096KKB01_black_3.jpg,3096KKB01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517682069/Summer2018/3096KKB01_black_4.jpg,3096KKB01_black_4,,,,,,,,,,,,,,negro,3096KKB01_black_2k|3096KKB01_black_4k|3096KKB01_black_6k|3096KKB01_black_8k|3096KKB01_black_10k|3096KKB01_black_12k|3096KKB01_black_14k|3096KKB01_black_16k
3088KKB02_black,Colour,3088KKB02_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681996/Summer2018/3088KKB02_black_3.jpg,3088KKB02_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517681996/Summer2018/3088KKB02_black_4.jpg,3088KKB02_black_4,,,,,,,,,,,,,,negro,3088KKB02_black_2k|3088KKB02_black_4k|3088KKB02_black_6k|3088KKB02_black_8k|3088KKB02_black_10k|3088KKB02_black_12k|3088KKB02_black_14k|3088KKB02_black_16k
3097KKR01_black,Colour,3097KKR01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682077/Summer2018/3097KKR01_black_3.jpg,3097KKR01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517682082/Summer2018/3097KKR01_black_4.jpg,3097KKR01_black_4,,,,,,,,,,,,,,negro,3097KKR01_black_2k|3097KKR01_black_4k|3097KKR01_black_6k|3097KKR01_black_8k|3097KKR01_black_10k|3097KKR01_black_12k|3097KKR01_black_14k|3097KKR01_black_16k
3091KKO02_black,Colour,3091KKO02_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682037/Summer2018/3091KKO02_black_3.jpg,3091KKO02_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3091KKO02_black_4.jpg,3091KKO02_black_4,,,,,,,,,,,,,,negro,3091KKO02_black_2k|3091KKO02_black_4k|3091KKO02_black_6k|3091KKO02_black_8k|3091KKO02_black_10k|3091KKO02_black_12k|3091KKO02_black_14k|3091KKO02_black_16k
1688KKC03_blue,Colour,1688KKC03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681714/Summer2018/1688KKC03_blue_3.jpg,1688KKC03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681719/Summer2018/1688KKC03_blue_4.jpg,1688KKC03_blue_4,,,,,,,,,,,,,,azul,1688KKC03_blue_2k|1688KKC03_blue_4k|1688KKC03_blue_6k|1688KKC03_blue_8k|1688KKC03_blue_10k|1688KKC03_blue_12k|1688KKC03_blue_14k|1688KKC03_blue_16k
1694KKC02_blue,Colour,1694KKC02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681855/Summer2018/1694KKC02_blue_3.jpg,1694KKC02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681858/Summer2018/1694KKC02_blue_4.jpg,1694KKC02_blue_4,,,,,,,,,,,,,,azul,1694KKC02_blue_2k|1694KKC02_blue_4k|1694KKC02_blue_6k|1694KKC02_blue_8k|1694KKC02_blue_10k|1694KKC02_blue_12k|1694KKC02_blue_14k|1694KKC02_blue_16k
3081KKB02_blue,Colour,3081KKB02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681947/Summer2018/3081KKB02_blue_3.jpg,3081KKB02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681959/Summer2018/3081KKB02_blue_4.jpg,3081KKB02_blue_4,,,,,,,,,,,,,,azul,3081KKB02_blue_2k|3081KKB02_blue_4k|3081KKB02_blue_6k|3081KKB02_blue_8k|3081KKB02_blue_10k|3081KKB02_blue_12k|3081KKB02_blue_14k|3081KKB02_blue_16k
3053KKB02_blue,Colour,3053KKB02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681902/Summer2018/3053KKB02_blue_3.jpg,3053KKB02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681922/Summer2018/3053KKB02_blue_4.jpg,3053KKB02_blue_4,,,,,,,,,,,,,,azul,3053KKB02_blue_2k|3053KKB02_blue_4k|3053KKB02_blue_6k|3053KKB02_blue_8k|3053KKB02_blue_10k|3053KKB02_blue_12k|3053KKB02_blue_14k|3053KKB02_blue_16k
3051KKB04_blue,Colour,3051KKB04_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681888/Summer2018/3051KKB04_blue_3.jpg,3051KKB04_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681902/Summer2018/3051KKB04_blue_4.jpg,3051KKB04_blue_4,,,,,,,,,,,,,,azul,3051KKB04_blue_2k|3051KKB04_blue_4k|3051KKB04_blue_6k|3051KKB04_blue_8k|3051KKB04_blue_10k|3051KKB04_blue_12k|3051KKB04_blue_14k|3051KKB04_blue_16k
3084KKO02_blue,Colour,3084KKO02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681979/Summer2018/3084KKO02_blue_3.jpg,3084KKO02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517681966/Summer2018/3084KKO02_blue_4.jpg,3084KKO02_blue_4,,,,,,,,,,,,,,azul,3084KKO02_blue_2k|3084KKO02_blue_4k|3084KKO02_blue_6k|3084KKO02_blue_8k|3084KKO02_blue_10k|3084KKO02_blue_12k|3084KKO02_blue_14k|3084KKO02_blue_16k
3098KKR01_blue,Colour,3098KKR01_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682080/Summer2018/3098KKR01_blue_3.jpg,3098KKR01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517682083/Summer2018/3098KKR01_blue_4.jpg,3098KKR01_blue_4,,,,,,,,,,,,,,azul,3098KKR01_blue_2k|3098KKR01_blue_4k|3098KKR01_blue_6k|3098KKR01_blue_8k|3098KKR01_blue_10k|3098KKR01_blue_12k|3098KKR01_blue_14k|3098KKR01_blue_16k
