lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book,
1883ATT01_white_md,1883ATT01,Size,1883ATT01_white_md,active,Maaji,MEDIO,7702781035204,MEDIO,79900,COP Price
1883ATT01_white_lg,1883ATT01,Size,1883ATT01_white_lg,active,Maaji,GRANDE,7702781035211,GRANDE,79900,COP Price
1892ALY02_orange_sm,1892ALY02,Size,1892ALY02_orange_sm,active,Maaji,PEQUEÑO,7702781044596,PEQUEÑO,79900,COP Price
1892ALY02_orange_md,1892ALY02,Size,1892ALY02_orange_md,active,Maaji,MEDIO,7702781044602,MEDIO,79900,COP Price
1892ALY02_orange_lg,1892ALY02,Size,1892ALY02_orange_lg,active,Maaji,GRANDE,7702781044619,GRANDE,79900,COP Price
1880ATS02_white_sm,1880ATS02,Size,1880ATS02_white_sm,active,Maaji,PEQUEÑO,7702781044626,PEQUEÑO,79900,COP Price
1880ATS02_white_md,1880ATS02,Size,1880ATS02_white_md,active,Maaji,MEDIO,7702781037680,MEDIO,79900,COP Price
1880ATS02_white_lg,1880ATS02,Size,1880ATS02_white_lg,active,Maaji,GRANDE,7702781037697,GRANDE,79900,COP Price
1787ALY04_gray_sm,1787ALY04,Size,1787ALY04_gray_sm,active,Maaji,PEQUEÑO,7702781037703,PEQUEÑO,119900,COP Price
1787ALY04_gray_md,1787ALY04,Size,1787ALY04_gray_md,active,Maaji,MEDIO,7702781037710,MEDIO,119900,COP Price
1787ALY04_gray_lg,1787ALY04,Size,1787ALY04_gray_lg,active,Maaji,GRANDE,7702781037727,GRANDE,119900,COP Price
1884ALY01_white_sm,1884ALY01,Size,1884ALY01_white_sm,active,Maaji,PEQUEÑO,7702781030216,PEQUEÑO,119900,COP Price
1884ALY01_white_md,1884ALY01,Size,1884ALY01_white_md,active,Maaji,MEDIO,7702781030223,MEDIO,119900,COP Price
1884ALY01_white_lg,1884ALY01,Size,1884ALY01_white_lg,active,Maaji,GRANDE,7702781030230,GRANDE,119900,COP Price
1869ALS02_pink_sm,1869ALS02,Size,1869ALS02_pink_sm,active,Maaji,PEQUEÑO,7702781041847,PEQUEÑO,119900,COP Price
1869ALS02_pink_md,1869ALS02,Size,1869ALS02_pink_md,active,Maaji,MEDIO,7702781041854,MEDIO,119900,COP Price
1869ALS02_pink_lg,1869ALS02,Size,1869ALS02_pink_lg,active,Maaji,GRANDE,7702781041861,GRANDE,119900,COP Price
1864ALY01_white_sm,1864ALY01,Size,1864ALY01_white_sm,active,Maaji,PEQUEÑO,7702781037840,PEQUEÑO,79900,COP Price
1864ALY01_white_md,1864ALY01,Size,1864ALY01_white_md,active,Maaji,MEDIO,7702781037857,MEDIO,79900,COP Price
1864ALY01_white_lg,1864ALY01,Size,1864ALY01_white_lg,active,Maaji,GRANDE,7702781037864,GRANDE,79900,COP Price
1865AHL01_white_sm,1865AHL01,Size,1865AHL01_white_sm,active,Maaji,PEQUEÑO,7702781033064,PEQUEÑO,119900,COP Price
1865AHL01_white_md,1865AHL01,Size,1865AHL01_white_md,active,Maaji,MEDIO,7702781033071,MEDIO,119900,COP Price
1865AHL01_white_lg,1865AHL01,Size,1865AHL01_white_lg,active,Maaji,GRANDE,7702781033088,GRANDE,119900,COP Price
1870AJK01_assorted_sm,1870AJK01,Size,1870AJK01_assorted_sm,active,Maaji,PEQUEÑO,7702781033095,PEQUEÑO,219900,COP Price
1870AJK01_assorted_md,1870AJK01,Size,1870AJK01_assorted_md,active,Maaji,MEDIO,7702781034023,MEDIO,219900,COP Price
1870AJK01_assorted_lg,1870AJK01,Size,1870AJK01_assorted_lg,active,Maaji,GRANDE,7702781034030,GRANDE,219900,COP Price
1845AJK03_gray_sm,1845AJK03,Size,1845AJK03_gray_sm,active,Maaji,PEQUEÑO,7702781034047,PEQUEÑO,219900,COP Price
1845AJK03_gray_md,1845AJK03,Size,1845AJK03_gray_md,active,Maaji,MEDIO,7702781034054,MEDIO,219900,COP Price
1845AJK03_gray_lg,1845AJK03,Size,1845AJK03_gray_lg,active,Maaji,GRANDE,7702781035341,GRANDE,219900,COP Price
1885ASH01_gray_xs,1885ASH01,Size,1885ASH01_gray_xs,active,Maaji,EXTRA PEQUEÑO,7702781035358,EXTRA PEQUEÑO,99900,COP Price
1885ASH01_gray_sm,1885ASH01,Size,1885ASH01_gray_sm,active,Maaji,PEQUEÑO,7702781035365,PEQUEÑO,99900,COP Price
1885ASH01_gray_md,1885ASH01,Size,1885ASH01_gray_md,active,Maaji,MEDIO,7702781037345,MEDIO,99900,COP Price
1885ASH01_gray_lg,1885ASH01,Size,1885ASH01_gray_lg,active,Maaji,GRANDE,7702781037352,GRANDE,99900,COP Price
