lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2047SAC02_blue_md,Size,2047SAC02_blue_md,active,Maaji,MEDIUM,7702781003203,MEDIUM,100000,COP Price
2047SAC02_blue_lg,Size,2047SAC02_blue_lg,active,Maaji,LARGE,7702781003197,LARGE,100000,COP Price
2047SBC02_blue_sm,Size,2047SBC02_blue_sm,active,Maaji,SMALL,7702781020439,SMALL,100000,COP Price
2047SBC02_blue_md,Size,2047SBC02_blue_md,active,Maaji,MEDIUM,7702781020446,MEDIUM,100000,COP Price
2047SBC02_blue_lg,Size,2047SBC02_blue_lg,active,Maaji,LARGE,7702781020453,LARGE,100000,COP Price
3008SCC01_blue_sm,Size,3008SCC01_blue_sm,active,Maaji,SMALL,7702781005030,SMALL,95000,COP Price
3008SCC01_blue_md,Size,3008SCC01_blue_md,active,Maaji,MEDIUM,7702781004927,MEDIUM,95000,COP Price
3008SCC01_blue_lg,Size,3008SCC01_blue_lg,active,Maaji,LARGE,7702781004934,LARGE,95000,COP Price
3052SBC01_blue_sm,Size,3052SBC01_blue_sm,active,Maaji,SMALL,7702781004965,SMALL,100000,COP Price
3052SBC01_blue_md,Size,3052SBC01_blue_md,active,Maaji,MEDIUM,7702781004972,MEDIUM,100000,COP Price
3052SBC01_blue_lg,Size,3052SBC01_blue_lg,active,Maaji,LARGE,7702781004989,LARGE,100000,COP Price
3052SDC01_blue_sm,Size,3052SDC01_blue_sm,active,Maaji,SMALL,7702781021184,SMALL,100000,COP Price
3052SDC01_blue_md,Size,3052SDC01_blue_md,active,Maaji,MEDIUM,7702781021191,MEDIUM,100000,COP Price
