lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3007SDC03_purple_sm,Size,3007SDC03_purple_sm,active,Maaji,PEQUEÑO,7702781019839,PEQUEÑO,95000,COP Price
3007SDC03_purple_md,Size,3007SDC03_purple_md,active,Maaji,MEDIO,7702781019846,MEDIO,95000,COP Price
3007SDC03_purple_lg,Size,3007SDC03_purple_lg,active,Maaji,GRANDE,7702781019853,GRANDE,95000,COP Price
3007SAC04_red_sm,Size,3007SAC04_red_sm,active,Maaji,PEQUEÑO,7702781019884,PEQUEÑO,95000,COP Price
3007SAC04_red_md,Size,3007SAC04_red_md,active,Maaji,MEDIO,7702781019891,MEDIO,95000,COP Price
3007SAC04_red_lg,Size,3007SAC04_red_lg,active,Maaji,GRANDE,7702781019907,GRANDE,95000,COP Price
3007SBC04_red_sm,Size,3007SBC04_red_sm,active,Maaji,PEQUEÑO,7702781001858,PEQUEÑO,95000,COP Price
3007SBC04_red_md,Size,3007SBC04_red_md,active,Maaji,MEDIO,7702781001865,MEDIO,95000,COP Price
3007SBC04_red_lg,Size,3007SBC04_red_lg,active,Maaji,GRANDE,7702781001872,GRANDE,95000,COP Price
3007SCC04_red_sm,Size,3007SCC04_red_sm,active,Maaji,PEQUEÑO,7702781019938,PEQUEÑO,95000,COP Price
3007SCC04_red_md,Size,3007SCC04_red_md,active,Maaji,MEDIO,7702781019945,MEDIO,95000,COP Price
3007SCC04_red_lg,Size,3007SCC04_red_lg,active,Maaji,GRANDE,7702781019952,GRANDE,95000,COP Price
3007SDC04_red_sm,Size,3007SDC04_red_sm,active,Maaji,PEQUEÑO,7702781019983,PEQUEÑO,95000,COP Price
3007SDC04_red_md,Size,3007SDC04_red_md,active,Maaji,MEDIO,7702781019990,MEDIO,95000,COP Price
3007SDC04_red_lg,Size,3007SDC04_red_lg,active,Maaji,GRANDE,7702781020002,GRANDE,95000,COP Price
2062SBC03_blue_sm,Size,2062SBC03_blue_sm,active,Maaji,PEQUEÑO,7702781020484,PEQUEÑO,100000,COP Price
2062SBC03_blue_md,Size,2062SBC03_blue_md,active,Maaji,MEDIO,7702781020491,MEDIO,100000,COP Price
2062SBC03_blue_lg,Size,2062SBC03_blue_lg,active,Maaji,GRANDE,7702781020507,GRANDE,100000,COP Price
2062SCC03_blue_sm,Size,2062SCC03_blue_sm,active,Maaji,PEQUEÑO,7702781002459,PEQUEÑO,100000,COP Price
2062SCC03_blue_md,Size,2062SCC03_blue_md,active,Maaji,MEDIO,7702781002466,MEDIO,100000,COP Price
2062SCC03_blue_lg,Size,2062SCC03_blue_lg,active,Maaji,GRANDE,7702781002473,GRANDE,100000,COP Price
2041SAC01_wine_sm,Size,2041SAC01_wine_sm,active,Maaji,PEQUEÑO,7702781020637,PEQUEÑO,100000,COP Price
2041SAC01_wine_md,Size,2041SAC01_wine_md,active,Maaji,MEDIO,7702781020644,MEDIO,100000,COP Price
2041SAC01_wine_lg,Size,2041SAC01_wine_lg,active,Maaji,GRANDE,7702781020651,GRANDE,100000,COP Price
2041SBC01_wine_sm,Size,2041SBC01_wine_sm,active,Maaji,PEQUEÑO,7702781001957,PEQUEÑO,100000,COP Price
2041SBC01_wine_md,Size,2041SBC01_wine_md,active,Maaji,MEDIO,7702781001964,MEDIO,100000,COP Price
2041SBC01_wine_lg,Size,2041SBC01_wine_lg,active,Maaji,GRANDE,7702781001971,GRANDE,100000,COP Price
3007SBC05_blue_sm,Size,3007SBC05_blue_sm,active,Maaji,PEQUEÑO,7702781020880,PEQUEÑO,95000,COP Price
3007SBC05_blue_md,Size,3007SBC05_blue_md,active,Maaji,MEDIO,7702781020897,MEDIO,95000,COP Price
3007SBC05_blue_lg,Size,3007SBC05_blue_lg,active,Maaji,GRANDE,7702781020903,GRANDE,95000,COP Price
3007SCC05_blue_sm,Size,3007SCC05_blue_sm,active,Maaji,PEQUEÑO,7702781004040,PEQUEÑO,95000,COP Price
3007SCC05_blue_md,Size,3007SCC05_blue_md,active,Maaji,MEDIO,7702781004057,MEDIO,95000,COP Price
3007SCC05_blue_lg,Size,3007SCC05_blue_lg,active,Maaji,GRANDE,7702781004064,GRANDE,95000,COP Price
2119SOH01_purple_sm,Size,2119SOH01_purple_sm,active,Maaji,PEQUEÑO,7702781021580,PEQUEÑO,252000,COP Price
2119SOH01_purple_md,Size,2119SOH01_purple_md,active,Maaji,MEDIO,7702781021597,MEDIO,252000,COP Price
2119SOH01_purple_lg,Size,2119SOH01_purple_lg,active,Maaji,GRANDE,7702781021603,GRANDE,252000,COP Price
2119SOR01_purple_sm,Size,2119SOR01_purple_sm,active,Maaji,PEQUEÑO,7702781017019,PEQUEÑO,252000,COP Price
2119SOR01_purple_md,Size,2119SOR01_purple_md,active,Maaji,MEDIO,7702781017026,MEDIO,252000,COP Price
2119SOR01_purple_lg,Size,2119SOR01_purple_lg,active,Maaji,GRANDE,7702781017033,GRANDE,252000,COP Price
3050SOH01_blue_sm,Size,3050SOH01_blue_sm,active,Maaji,PEQUEÑO,7702781021733,PEQUEÑO,252000,COP Price
3050SOH01_blue_md,Size,3050SOH01_blue_md,active,Maaji,MEDIO,7702781021740,MEDIO,252000,COP Price
3050SOH01_blue_lg,Size,3050SOH01_blue_lg,active,Maaji,GRANDE,7702781021757,GRANDE,252000,COP Price
3050SOR01_blue_sm,Size,3050SOR01_blue_sm,active,Maaji,PEQUEÑO,7702781016760,PEQUEÑO,252000,COP Price
3050SOR01_blue_md,Size,3050SOR01_blue_md,active,Maaji,MEDIO,7702781016777,MEDIO,252000,COP Price
3050SOR01_blue_lg,Size,3050SOR01_blue_lg,active,Maaji,GRANDE,7702781016784,GRANDE,252000,COP Price
2130SCC01_blue_sm,Size,2130SCC01_blue_sm,active,Maaji,PEQUEÑO,7702781026479,PEQUEÑO,105000,COP Price
2130SCC01_blue_md,Size,2130SCC01_blue_md,active,Maaji,MEDIO,7702781026486,MEDIO,105000,COP Price
2130SCC01_blue_lg,Size,2130SCC01_blue_lg,active,Maaji,GRANDE,7702781026493,GRANDE,105000,COP Price
