lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2062SCC11_blue_md,Size,2062SCC11_blue_md,active,Maaji,MEDIUM,7702781039981,MEDIUM,126000,COP Price
2062SCC11_blue_lg,Size,2062SCC11_blue_lg,active,Maaji,LARGE,7702781039998,LARGE,126000,COP Price
2041SBC08_blue_sm,Size,2041SBC08_blue_sm,active,Maaji,SMALL,7702781034634,SMALL,126000,COP Price
2041SBC08_blue_md,Size,2041SBC08_blue_md,active,Maaji,MEDIUM,7702781034641,MEDIUM,126000,COP Price
2041SBC08_blue_lg,Size,2041SBC08_blue_lg,active,Maaji,LARGE,7702781034658,LARGE,126000,COP Price
2041SCC08_blue_sm,Size,2041SCC08_blue_sm,active,Maaji,SMALL,7702781054120,SMALL,126000,COP Price
2041SCC08_blue_md,Size,2041SCC08_blue_md,active,Maaji,MEDIUM,7702781054137,MEDIUM,126000,COP Price
2041SCC08_blue_lg,Size,2041SCC08_blue_lg,active,Maaji,LARGE,7702781054144,LARGE,126000,COP Price
3007SAC19_orange_sm,Size,3007SAC19_orange_sm,active,Maaji,SMALL,7702781054939,SMALL,95000,COP Price
3007SAC19_orange_md,Size,3007SAC19_orange_md,active,Maaji,MEDIUM,7702781054946,MEDIUM,95000,COP Price
3007SAC19_orange_lg,Size,3007SAC19_orange_lg,active,Maaji,LARGE,7702781054953,LARGE,95000,COP Price
3007SBC19_orange_sm,Size,3007SBC19_orange_sm,active,Maaji,SMALL,7702781054885,SMALL,95000,COP Price
3007SBC19_orange_md,Size,3007SBC19_orange_md,active,Maaji,MEDIUM,7702781054892,MEDIUM,95000,COP Price
3007SBC19_orange_lg,Size,3007SBC19_orange_lg,active,Maaji,LARGE,7702781054908,LARGE,95000,COP Price
3007SCC19_orange_sm,Size,3007SCC19_orange_sm,active,Maaji,SMALL,7702781055134,SMALL,95000,COP Price
3007SCC19_orange_md,Size,3007SCC19_orange_md,active,Maaji,MEDIUM,7702781055141,MEDIUM,95000,COP Price
3007SCC19_orange_lg,Size,3007SCC19_orange_lg,active,Maaji,LARGE,7702781055158,LARGE,95000,COP Price
3007SDC19_orange_sm,Size,3007SDC19_orange_sm,active,Maaji,SMALL,7702781031732,SMALL,95000,COP Price
3007SDC19_orange_md,Size,3007SDC19_orange_md,active,Maaji,MEDIUM,7702781031749,MEDIUM,95000,COP Price
3007SDC19_orange_lg,Size,3007SDC19_orange_lg,active,Maaji,LARGE,7702781031756,LARGE,95000,COP Price
3013SBC04_orange_sm,Size,3013SBC04_orange_sm,active,Maaji,SMALL,7702781055530,SMALL,95000,COP Price
3013SBC04_orange_md,Size,3013SBC04_orange_md,active,Maaji,MEDIUM,7702781055547,MEDIUM,95000,COP Price
3013SBC04_orange_lg,Size,3013SBC04_orange_lg,active,Maaji,LARGE,7702781055554,LARGE,95000,COP Price
3013SCC04_orange_sm,Size,3013SCC04_orange_sm,active,Maaji,SMALL,7702781031589,SMALL,95000,COP Price
3013SCC04_orange_md,Size,3013SCC04_orange_md,active,Maaji,MEDIUM,7702781031596,MEDIUM,95000,COP Price
3013SCC04_orange_lg,Size,3013SCC04_orange_lg,active,Maaji,LARGE,7702781031602,LARGE,95000,COP Price
3007SAC20_purple_sm,Size,3007SAC20_purple_sm,active,Maaji,SMALL,7702781031831,SMALL,95000,COP Price
3007SAC20_purple_md,Size,3007SAC20_purple_md,active,Maaji,MEDIUM,7702781031848,MEDIUM,95000,COP Price
3007SAC20_purple_lg,Size,3007SAC20_purple_lg,active,Maaji,LARGE,7702781031855,LARGE,95000,COP Price
3007SBC20_purple_sm,Size,3007SBC20_purple_sm,active,Maaji,SMALL,7702781055080,SMALL,95000,COP Price
3007SBC20_purple_md,Size,3007SBC20_purple_md,active,Maaji,MEDIUM,7702781055097,MEDIUM,95000,COP Price
3007SBC20_purple_lg,Size,3007SBC20_purple_lg,active,Maaji,LARGE,7702781055103,LARGE,95000,COP Price
3007SCC20_purple_sm,Size,3007SCC20_purple_sm,active,Maaji,SMALL,7702781055080,SMALL,95000,COP Price
3007SCC20_purple_md,Size,3007SCC20_purple_md,active,Maaji,MEDIUM,7702781055097,MEDIUM,95000,COP Price
3007SCC20_purple_lg,Size,3007SCC20_purple_lg,active,Maaji,LARGE,7702781055103,LARGE,95000,COP Price
3007SDC20_purple_sm,Size,3007SDC20_purple_sm,active,Maaji,SMALL,7702781054984,SMALL,95000,COP Price
3007SDC20_purple_md,Size,3007SDC20_purple_md,active,Maaji,MEDIUM,7702781054991,MEDIUM,95000,COP Price
3007SDC20_purple_lg,Size,3007SDC20_purple_lg,active,Maaji,LARGE,7702781055004,LARGE,95000,COP Price
3039SBC06_purple_sm,Size,3039SBC06_purple_sm,active,Maaji,SMALL,7702781055431,SMALL,95000,COP Price
3039SBC06_purple_md,Size,3039SBC06_purple_md,active,Maaji,MEDIUM,7702781055448,MEDIUM,95000,COP Price
3039SBC06_purple_lg,Size,3039SBC06_purple_lg,active,Maaji,LARGE,7702781055455,LARGE,95000,COP Price
3039SCC06_purple_sm,Size,3039SCC06_purple_sm,active,Maaji,SMALL,7702781031886,SMALL,95000,COP Price
3039SCC06_purple_md,Size,3039SCC06_purple_md,active,Maaji,MEDIUM,7702781031893,MEDIUM,95000,COP Price
3039SCC06_purple_lg,Size,3039SCC06_purple_lg,active,Maaji,LARGE,7702781031909,LARGE,95000,COP Price
3039SDC06_purple_sm,Size,3039SDC06_purple_sm,active,Maaji,SMALL,7702781055387,SMALL,95000,COP Price
3039SDC06_purple_md,Size,3039SDC06_purple_md,active,Maaji,MEDIUM,7702781055394,MEDIUM,95000,COP Price
3039SDC06_purple_lg,Size,3039SDC06_purple_lg,active,Maaji,LARGE,7702781055400,LARGE,95000,COP Price
2182SOR01_orange_sm,Size,2182SOR01_orange_sm,active,Maaji,SMALL,7702781054175,SMALL,275000,COP Price
2182SOR01_orange_md,Size,2182SOR01_orange_md,active,Maaji,MEDIUM,7702781054182,MEDIUM,275000,COP Price
2182SOR01_orange_lg,Size,2182SOR01_orange_lg,active,Maaji,LARGE,7702781054199,LARGE,275000,COP Price
2182SOH01_orange_sm,Size,2182SOH01_orange_sm,active,Maaji,SMALL,7702781044763,SMALL,275000,COP Price
2182SOH01_orange_md,Size,2182SOH01_orange_md,active,Maaji,MEDIUM,7702781044770,MEDIUM,275000,COP Price
2182SOH01_orange_lg,Size,2182SOH01_orange_lg,active,Maaji,LARGE,7702781044787,LARGE,275000,COP Price
2110SBC03_orange_sm,Size,2110SBC03_orange_sm,active,Maaji,SMALL,7702781034252,SMALL,126000,COP Price
2110SBC03_orange_md,Size,2110SBC03_orange_md,active,Maaji,MEDIUM,7702781034269,MEDIUM,126000,COP Price
2110SBC03_orange_lg,Size,2110SBC03_orange_lg,active,Maaji,LARGE,7702781034276,LARGE,126000,COP Price
2110SDC03_orange_sm,Size,2110SDC03_orange_sm,active,Maaji,SMALL,7702781054229,SMALL,126000,COP Price
2110SDC03_orange_md,Size,2110SDC03_orange_md,active,Maaji,MEDIUM,7702781054236,MEDIUM,126000,COP Price
2110SDC03_orange_lg,Size,2110SDC03_orange_lg,active,Maaji,LARGE,7702781054243,LARGE,126000,COP Price
2023SBC01_orange_sm,Size,2023SBC01_orange_sm,active,Maaji,SMALL,7702781034405,SMALL,126000,COP Price
2023SBC01_orange_md,Size,2023SBC01_orange_md,active,Maaji,MEDIUM,7702781034412,MEDIUM,126000,COP Price
2023SBC01_orange_lg,Size,2023SBC01_orange_lg,active,Maaji,LARGE,7702781034429,LARGE,126000,COP Price
2023SCC01_orange_sm,Size,2023SCC01_orange_sm,active,Maaji,SMALL,7702781054526,SMALL,126000,COP Price
2023SCC01_orange_md,Size,2023SCC01_orange_md,active,Maaji,MEDIUM,7702781054533,MEDIUM,126000,COP Price
2023SCC01_orange_lg,Size,2023SCC01_orange_lg,active,Maaji,LARGE,7702781054540,LARGE,126000,COP Price
2188SBC01_orange_sm,Size,2188SBC01_orange_sm,active,Maaji,SMALL,7702781054274,SMALL,126000,COP Price
2188SBC01_orange_md,Size,2188SBC01_orange_md,active,Maaji,MEDIUM,7702781054281,MEDIUM,126000,COP Price
2188SBC01_orange_lg,Size,2188SBC01_orange_lg,active,Maaji,LARGE,7702781054298,LARGE,126000,COP Price
2188SCC01_orange_sm,Size,2188SCC01_orange_sm,active,Maaji,SMALL,7702781034689,SMALL,126000,COP Price
2188SCC01_orange_md,Size,2188SCC01_orange_md,active,Maaji,MEDIUM,7702781034696,MEDIUM,126000,COP Price
2188SCC01_orange_lg,Size,2188SCC01_orange_lg,active,Maaji,LARGE,7702781034702,LARGE,126000,COP Price
2185SOB01_orange_sm,Size,2185SOB01_orange_sm,active,Maaji,SMALL,7702781054328,SMALL,275000,COP Price
2185SOB01_orange_md,Size,2185SOB01_orange_md,active,Maaji,MEDIUM,7702781054335,MEDIUM,275000,COP Price
2185SOB01_orange_lg,Size,2185SOB01_orange_lg,active,Maaji,LARGE,7702781054342,LARGE,275000,COP Price
2185SOC01_orange_sm,Size,2185SOC01_orange_sm,active,Maaji,SMALL,7702781034078,SMALL,275000,COP Price
2185SOC01_orange_md,Size,2185SOC01_orange_md,active,Maaji,MEDIUM,7702781034085,MEDIUM,275000,COP Price
2185SOC01_orange_lg,Size,2185SOC01_orange_lg,active,Maaji,LARGE,7702781034092,LARGE,275000,COP Price
1932SAC02_orange_sm,Size,1932SAC02_orange_sm,active,Maaji,SMALL,7702781054373,SMALL,126000,COP Price
1932SAC02_orange_md,Size,1932SAC02_orange_md,active,Maaji,MEDIUM,7702781054380,MEDIUM,126000,COP Price
1932SAC02_orange_lg,Size,1932SAC02_orange_lg,active,Maaji,LARGE,7702781054397,LARGE,126000,COP Price
1932SBC02_orange_sm,Size,1932SBC02_orange_sm,active,Maaji,SMALL,7702781034733,SMALL,126000,COP Price
1932SBC02_orange_md,Size,1932SBC02_orange_md,active,Maaji,MEDIUM,7702781034740,MEDIUM,126000,COP Price
1932SBC02_orange_lg,Size,1932SBC02_orange_lg,active,Maaji,LARGE,7702781034757,LARGE,126000,COP Price
2062SBC12_orange_sm,Size,2062SBC12_orange_sm,active,Maaji,SMALL,7702781054427,SMALL,126000,COP Price
2062SBC12_orange_md,Size,2062SBC12_orange_md,active,Maaji,MEDIUM,7702781054434,MEDIUM,126000,COP Price
2062SBC12_orange_lg,Size,2062SBC12_orange_lg,active,Maaji,LARGE,7702781054441,LARGE,126000,COP Price
2062SCC12_orange_sm,Size,2062SCC12_orange_sm,active,Maaji,SMALL,7702781032869,SMALL,126000,COP Price
2062SCC12_orange_md,Size,2062SCC12_orange_md,active,Maaji,MEDIUM,7702781032876,MEDIUM,126000,COP Price
2062SCC12_orange_lg,Size,2062SCC12_orange_lg,active,Maaji,LARGE,7702781032883,LARGE,126000,COP Price
2168SBC02_orange_sm,Size,2168SBC02_orange_sm,active,Maaji,SMALL,7702781053826,SMALL,126000,COP Price
2168SBC02_orange_md,Size,2168SBC02_orange_md,active,Maaji,MEDIUM,7702781053833,MEDIUM,126000,COP Price
2168SBC02_orange_lg,Size,2168SBC02_orange_lg,active,Maaji,LARGE,7702781053840,LARGE,126000,COP Price
2168SDC02_orange_sm,Size,2168SDC02_orange_sm,active,Maaji,SMALL,7702781034207,SMALL,126000,COP Price
2168SDC02_orange_md,Size,2168SDC02_orange_md,active,Maaji,MEDIUM,7702781034214,MEDIUM,126000,COP Price
2168SDC02_orange_lg,Size,2168SDC02_orange_lg,active,Maaji,LARGE,7702781034221,LARGE,126000,COP Price
3008SCC02_brown_sm,Size,3008SCC02_brown_sm,active,Maaji,SMALL,7702781035297,SMALL,95000,COP Price
3008SCC02_brown_md,Size,3008SCC02_brown_md,active,Maaji,MEDIUM,7702781035303,MEDIUM,95000,COP Price
3008SCC02_brown_lg,Size,3008SCC02_brown_lg,active,Maaji,LARGE,7702781035310,LARGE,95000,COP Price
2187SSF01_orange_sm,Size,2187SSF01_orange_sm,active,Maaji,SMALL,7702781035846,SMALL,125000,COP Price
2187SSF01_orange_md,Size,2187SSF01_orange_md,active,Maaji,MEDIUM,7702781035853,MEDIUM,125000,COP Price
2187SSF01_orange_lg,Size,2187SSF01_orange_lg,active,Maaji,LARGE,7702781035860,LARGE,125000,COP Price
