lv1_code,product_class_name,image.1.url,image.1.description,image.1.is_primary,image.1.tag_list,image.2.url,image.2.description,image.2.is_primary,image.2.tag_list,image.3.url,image.3.description,image.3.is_primary,image.3.tag_list,image.4.url,image.4.description,image.4.is_primary,image.4.tag_list,image.5.url,image.5.description,image.5.is_primary,image.5.tag_list,image.6.url,image.6.description,image.6.is_primary,image.6.tag_list,image.7.url,image.7.description,image.7.is_primary,image.7.tag_list,image.8.url,image.8.description,image.8.is_primary,image.8.tag_list
1049tss04_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525033050/Summer2018/1049TSS04_blue_3.jpg,1049TSS04_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525033069/Summer2018/1049TSS04_blue_4.jpg,1049TSS04_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1049tss03_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525032984/Summer2018/1049TSS03_green_3.jpg,1049TSS03_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032994/Summer2018/1049TSS03_green_4.jpg,1049TSS03_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1049tss02_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1525032750/Summer2018/1049TSS02_red_3.jpg,1049TSS02_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032769/Summer2018/1049TSS02_red_4.jpg,1049TSS02_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1046tsf04_vinotinto,Colour,https://res.cloudinary.com/maaji/image/upload/v1525032678/Summer2018/1046TSF04_wine_3.jpg,1046TSF04_wine_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032694/Summer2018/1046TSF04_wine_4.jpg,1046TSF04_wine_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1046tsf03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525032538/Summer2018/1046TSF03_blue_3.jpg,1046TSF03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032551/Summer2018/1046TSF03_blue_4.jpg,1046TSF03_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1042trs03_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1525032318/Summer2018/1042TRS03_red_3.jpg,1042TRS03_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032335/Summer2018/1042TRS03_red_4.jpg,1042TRS03_red_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032354/Summer2018/1042TRS03_red_5.jpg,1042TRS03_red_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032484/Summer2018/1042TRS03_red_6.jpg,1042TRS03_red_6,no,hi-res,,,,,,,,,,,,,,,,
1042trs02_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525957931/Summer2018/1042TRS02_blue_3.jpg,1042TRS02_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525957934/Summer2018/1042TRS02_blue_4.jpg,1042TRS02_blue_4,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032112/Summer2018/1042TRS02_blue_5.jpg,1042TRS02_blue_5,no,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525032255/Summer2018/1042TRS02_blue_6.jpg,1042TRS02_blue_6,no,hi-res,,,,,,,,,,,,,,,,
1041tbs03_verde,Colour,https://res.cloudinary.com/maaji/image/upload/v1525957745/Summer2018/1041TBS03_green_3.jpg,1041TBS03_green_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525957750/Summer2018/1041TBS03_green_4.jpg,10541TBS03_green_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1438csd05_rojo,Colour,https://res.cloudinary.com/maaji/image/upload/v1525293815/Summer2018/1438CSD05_red_3.jpg,1438CSd05_red_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525293817/Summer2018/1438CSD05_red_4.jpg,1438CSD04_red_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1442csh06_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525294687/Summer2018/1442CSH06_blue_1.jpg,1442CSH06_blue_1,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525294690/Summer2018/1442CSH06_blue_2.jpg,1442CSH06_blue_2,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
1461csd03_azul,Colour,https://res.cloudinary.com/maaji/image/upload/v1525295066/Summer2018/1461CSD03_blue_3.jpg,1461CSD03_blue_3,yes,hi-res,https://res.cloudinary.com/maaji/image/upload/v1525295069/Summer2018/1461CSD03_blue_4.jpg,1461CSD03_blue_4,no,hi-res,,,,,,,,,,,,,,,,,,,,,,,,
